Order ID;Order Date
CA-2016-111941;25/12/2016
CA-2016-123120;4/09/2016
CA-2014-103331;26/08/2014
CA-2015-169278;21/05/2015
CA-2017-111577;16/10/2017
CA-2015-146486;9/11/2015
US-2014-168501;21/11/2014
CA-2015-112053;11/10/2015
CA-2017-108539;21/03/2017
CA-2015-149811;4/01/2015
US-2017-103814;9/12/2017
CA-2016-123932;6/09/2016
US-2016-101616;3/09/2016
CA-2014-113768;13/05/2014
CA-2016-138037;29/09/2016
CA-2014-150490;5/08/2014
US-2017-126060;14/04/2017
CA-2017-100951;9/06/2017
CA-2016-122017;29/12/2016
CA-2014-123477;18/01/2014
CA-2016-107790;20/11/2016
CA-2017-158071;10/06/2017
CA-2017-147403;10/09/2017
US-2017-136721;8/04/2017
CA-2015-118738;24/10/2015
CA-2017-134152;27/05/2017
CA-2014-125542;5/12/2014
CA-2016-136021;14/08/2016
CA-2016-149195;5/09/2016
CA-2017-161410;26/06/2017
CA-2017-152786;12/03/2017
CA-2017-164707;18/02/2017
CA-2017-163874;10/11/2017
US-2014-123183;19/11/2014
CA-2014-104829;18/11/2014
US-2016-147340;24/09/2016
CA-2016-145492;20/11/2016
CA-2016-163202;27/09/2016
CA-2016-117681;9/04/2016
CA-2017-132262;21/09/2017
CA-2017-123043;24/08/2017
US-2016-143280;22/02/2016
CA-2017-108854;8/12/2017
CA-2017-166856;18/09/2017
CA-2016-153157;11/09/2016
US-2017-125647;23/09/2017
CA-2014-132542;6/10/2014
CA-2015-110877;23/10/2015
US-2016-151827;31/03/2016
US-2016-163258;29/12/2016
CA-2017-103009;3/11/2017
US-2017-120649;20/01/2017
CA-2016-153598;3/12/2016
US-2016-108497;14/06/2016
CA-2016-113096;2/09/2016
CA-2014-136861;5/09/2014
CA-2017-117422;21/10/2017
CA-2017-129707;25/04/2017
CA-2015-160171;19/10/2015
CA-2014-103317;5/07/2014
CA-2016-167115;4/04/2016
US-2017-153633;13/11/2017
CA-2017-155929;9/09/2017
CA-2015-148712;17/04/2015
CA-2016-128307;25/07/2016
US-2016-127425;26/08/2016
US-2014-119081;12/09/2014
CA-2016-140613;22/07/2016
US-2017-108700;19/05/2017
CA-2017-160962;28/04/2017
CA-2017-130631;29/12/2017
CA-2017-116680;4/09/2017
US-2014-107405;21/03/2014
CA-2017-101574;28/09/2017
CA-2014-146591;19/01/2014
CA-2014-107706;14/02/2014
CA-2016-122448;9/06/2016
CA-2014-132451;26/09/2014
CA-2016-158547;30/05/2016
CA-2017-116946;19/12/2017
CA-2017-121741;26/12/2017
CA-2017-169691;15/06/2017
CA-2016-121356;20/11/2016
CA-2014-101770;31/03/2014
CA-2017-105487;8/10/2017
CA-2017-148999;30/01/2017
CA-2014-107573;12/12/2014
CA-2015-156608;24/10/2015
CA-2017-134495;1/04/2017
CA-2017-164098;26/01/2017
CA-2014-105249;28/11/2014
CA-2015-113523;4/09/2015
CA-2017-117821;12/06/2017
CA-2017-164378;15/07/2017
CA-2017-127782;2/11/2017
US-2016-162026;8/10/2016
CA-2016-150000;8/04/2016
CA-2015-168529;8/10/2015
US-2017-152569;15/05/2017
US-2014-137680;24/02/2014
CA-2015-103177;30/05/2015
US-2016-138408;18/11/2016
CA-2017-117667;4/12/2017
CA-2016-110982;5/06/2016
CA-2016-147123;10/12/2016
CA-2017-154501;30/04/2017
CA-2017-166933;24/04/2017
CA-2015-142055;8/05/2015
CA-2015-137106;31/03/2015
CA-2017-136609;6/08/2017
CA-2017-160885;2/12/2017
US-2016-167472;6/06/2016
CA-2015-120551;13/04/2015
US-2017-150595;22/05/2017
CA-2016-134936;19/12/2016
CA-2017-102967;22/09/2017
CA-2017-151008;7/09/2017
CA-2014-159800;28/11/2014
US-2014-159618;12/11/2014
CA-2017-116113;2/10/2017
CA-2015-125066;14/12/2015
US-2015-114741;6/12/2015
CA-2017-133263;31/03/2017
CA-2017-157966;13/03/2017
CA-2014-151162;5/12/2014
CA-2016-136686;12/12/2016
CA-2017-137498;9/09/2017
CA-2017-163818;4/10/2017
CA-2016-161158;9/05/2016
CA-2014-116673;15/12/2014
CA-2017-105333;30/11/2017
CA-2015-149993;19/03/2015
CA-2014-168158;19/07/2014
CA-2016-115224;8/12/2016
CA-2014-164742;13/10/2014
US-2017-108014;19/11/2017
CA-2017-160325;24/09/2017
CA-2015-159779;25/09/2015
CA-2017-151176;13/02/2017
CA-2014-108903;3/10/2014
CA-2016-117919;27/08/2016
CA-2015-142475;3/12/2015
CA-2016-134516;20/09/2016
CA-2017-105193;25/03/2017
CA-2015-168634;6/12/2015
CA-2017-117198;31/08/2017
CA-2015-145828;5/10/2015
CA-2017-121027;18/08/2017
CA-2016-147431;2/02/2016
CA-2016-158001;23/08/2016
CA-2017-125745;30/06/2017
CA-2015-101154;18/09/2015
US-2016-124163;25/09/2016
CA-2016-121748;24/10/2016
CA-2014-126683;29/09/2014
CA-2017-148810;26/06/2017
US-2016-146066;21/08/2016
CA-2014-127614;11/02/2014
CA-2016-101742;23/09/2016
CA-2015-134943;5/12/2015
CA-2017-123022;3/09/2017
CA-2017-113208;26/03/2017
CA-2014-154893;21/12/2014
CA-2014-147900;23/09/2014
CA-2017-106355;2/04/2017
CA-2016-127985;1/04/2016
CA-2015-166604;15/05/2015
CA-2017-120719;23/03/2017
CA-2017-127117;14/04/2017
CA-2015-104241;4/01/2015
CA-2017-168179;2/11/2017
CA-2017-142342;17/07/2017
CA-2017-109099;6/10/2017
US-2014-134187;4/11/2014
CA-2016-145261;18/12/2016
CA-2016-108875;24/09/2016
CA-2016-141957;21/07/2016
CA-2016-142405;11/06/2016
CA-2015-141012;9/06/2015
CA-2017-127922;27/10/2017
CA-2016-146318;22/01/2016
CA-2014-135993;28/05/2014
CA-2014-126802;29/12/2014
CA-2016-143924;28/07/2016
CA-2016-141551;24/09/2016
CA-2014-164315;2/04/2014
CA-2015-131072;5/11/2015
CA-2014-131541;28/07/2014
CA-2015-119550;26/12/2015
US-2015-138093;10/12/2015
CA-2016-126165;5/05/2016
CA-2017-126123;14/10/2017
CA-2016-143441;5/11/2016
CA-2017-148320;3/11/2017
CA-2016-125661;24/11/2016
US-2014-123519;14/12/2014
CA-2014-155593;3/11/2014
CA-2017-136000;22/09/2017
US-2015-160857;8/05/2015
CA-2017-115805;31/07/2017
US-2014-143707;1/03/2014
CA-2017-116939;25/09/2017
CA-2015-124107;9/10/2015
CA-2017-126550;29/03/2017
CA-2015-138674;14/11/2015
CA-2016-165820;26/09/2016
CA-2014-103191;22/09/2014
CA-2015-103933;25/09/2015
CA-2015-110548;4/05/2015
CA-2017-117324;8/12/2017
CA-2017-143574;29/06/2017
CA-2014-111773;29/06/2014
CA-2014-148614;20/01/2014
CA-2017-156139;31/12/2016
US-2017-147886;28/03/2017
CA-2016-113733;8/12/2016
CA-2017-104913;18/11/2017
CA-2014-145800;30/05/2014
CA-2016-125850;22/01/2016
CA-2016-118514;3/02/2016
CA-2015-150749;29/03/2015
CA-2014-163748;14/10/2014
CA-2015-119634;11/08/2015
CA-2015-149300;22/11/2015
US-2016-111528;30/12/2016
CA-2017-158169;12/08/2017
CA-2015-162047;3/11/2015
CA-2015-117772;10/09/2015
US-2014-126340;8/11/2014
CA-2016-149685;8/10/2016
CA-2017-126396;8/09/2017
CA-2015-154900;25/02/2015
CA-2015-103835;24/09/2015
CA-2015-158939;26/11/2015
CA-2016-117408;31/08/2016
CA-2016-142398;12/04/2016
CA-2016-105277;4/12/2016
CA-2016-112060;4/12/2016
CA-2014-105270;11/11/2014
US-2015-159513;2/04/2015
CA-2015-155586;12/12/2015
CA-2017-141117;2/10/2017
CA-2017-115070;10/04/2017
CA-2017-140186;29/09/2017
CA-2014-124856;29/09/2014
CA-2014-166716;20/08/2014
CA-2014-123225;11/07/2014
CA-2015-163440;22/03/2015
US-2017-106796;12/05/2017
CA-2017-113873;13/11/2017
CA-2016-149783;4/09/2016
CA-2016-125017;6/02/2016
US-2015-163279;22/03/2015
CA-2015-150196;2/07/2015
US-2015-106495;15/06/2015
CA-2014-124730;26/11/2014
CA-2017-117632;12/05/2017
CA-2014-115056;2/05/2014
CA-2017-161067;3/09/2017
CA-2016-122063;3/12/2016
CA-2015-111206;18/07/2015
CA-2016-142895;21/07/2016
CA-2015-101868;9/06/2015
CA-2017-133207;27/11/2017
CA-2015-132948;27/03/2015
CA-2015-134992;22/09/2015
CA-2015-126725;17/11/2015
CA-2015-121783;10/11/2015
US-2014-138835;10/09/2014
CA-2015-112214;5/08/2015
US-2017-153255;3/09/2017
CA-2015-108119;1/11/2015
CA-2015-157434;29/04/2015
CA-2016-101525;1/05/2016
US-2014-117968;5/08/2014
CA-2016-158211;4/01/2016
CA-2016-152247;7/11/2016
CA-2016-128223;14/06/2016
CA-2016-154235;24/09/2016
CA-2017-129910;30/03/2017
CA-2017-133095;4/06/2017
CA-2015-130554;7/04/2015
CA-2014-152443;21/05/2014
CA-2016-133319;5/09/2016
CA-2016-133935;18/09/2016
CA-2016-136301;13/03/2016
US-2014-109456;16/10/2014
CA-2017-151596;8/10/2017
CA-2015-147879;7/05/2015
CA-2016-166625;14/04/2016
CA-2016-146157;21/11/2016
CA-2017-159954;10/09/2017
CA-2017-100825;9/09/2017
CA-2014-168305;1/11/2014
CA-2016-167682;3/04/2016
CA-2017-108000;12/01/2017
CA-2015-146465;20/11/2015
CA-2016-159639;27/11/2016
US-2017-153948;6/11/2017
US-2016-113985;2/12/2016
CA-2016-155383;17/12/2016
CA-2014-120432;24/08/2014
US-2015-126977;17/09/2015
CA-2016-130288;26/11/2016
CA-2017-146458;19/11/2017
CA-2017-150420;3/06/2017
US-2014-118997;8/04/2014
CA-2014-114314;11/10/2014
US-2017-169551;7/07/2017
CA-2016-103107;4/07/2016
CA-2017-122077;19/05/2017
CA-2017-112431;12/10/2017
CA-2016-151092;6/08/2016
CA-2014-104178;25/08/2014
CA-2015-115924;14/09/2015
CA-2017-161046;5/03/2017
US-2017-141698;15/04/2017
US-2014-105151;30/03/2014
CA-2014-155796;11/11/2014
CA-2016-127138;12/03/2016
CA-2017-150602;9/02/2017
CA-2014-140732;11/11/2014
CA-2017-119011;20/08/2017
CA-2016-166912;15/01/2016
CA-2014-141726;20/07/2014
CA-2017-115105;6/02/2017
CA-2015-143980;25/12/2015
CA-2016-135636;8/10/2016
CA-2017-102155;13/07/2017
CA-2017-116953;24/04/2017
CA-2014-117765;7/09/2014
CA-2016-114895;21/11/2016
CA-2017-112984;16/09/2017
CA-2016-163776;19/07/2016
US-2017-163300;15/09/2017
CA-2016-162187;11/12/2016
US-2014-112991;10/12/2014
CA-2014-124079;13/12/2014
US-2017-146878;21/09/2017
CA-2017-107244;7/09/2017
CA-2015-100657;2/11/2015
CA-2017-129581;11/12/2017
CA-2017-129028;1/04/2017
CA-2015-135580;30/12/2015
CA-2016-159016;10/03/2016
CA-2014-102652;6/04/2014
CA-2014-152422;5/10/2014
US-2016-156692;13/08/2016
CA-2014-130869;17/11/2014
US-2017-128832;24/04/2017
CA-2017-139717;24/08/2017
CA-2017-136007;23/02/2017
CA-2016-157364;19/11/2016
US-2016-112970;14/11/2016
US-2017-152492;6/07/2017
CA-2016-101168;25/12/2016
CA-2017-104010;23/04/2017
CA-2015-130253;14/12/2015
US-2015-155369;19/04/2015
CA-2016-131205;4/09/2016
CA-2017-122364;24/09/2017
CA-2016-117912;4/02/2016
CA-2017-145702;19/05/2017
CA-2015-113215;3/09/2015
CA-2016-154662;9/06/2016
CA-2015-105571;7/11/2015
CA-2016-152765;15/06/2016
CA-2015-153878;25/04/2015
CA-2016-124016;23/09/2016
CA-2016-113551;18/08/2016
CA-2014-107524;2/03/2014
CA-2014-138072;30/12/2014
CA-2015-134201;10/04/2015
CA-2015-111780;25/12/2015
CA-2015-119942;5/04/2015
CA-2015-151547;17/01/2015
CA-2017-166695;20/05/2017
CA-2017-167542;13/08/2017
CA-2015-120901;31/12/2015
CA-2017-121398;25/12/2017
CA-2016-151561;1/09/2016
CA-2017-154676;5/08/2017
US-2014-165589;18/02/2014
US-2016-132577;22/11/2016
CA-2015-114048;14/12/2015
CA-2015-137281;13/06/2015
US-2017-162068;28/12/2017
CA-2017-100111;20/09/2017
US-2017-132381;22/08/2017
CA-2015-147011;18/06/2015
CA-2014-120852;20/12/2014
CA-2016-150007;11/09/2016
CA-2016-124590;12/11/2016
CA-2016-133802;14/03/2016
US-2016-113677;13/11/2016
CA-2017-143378;19/09/2017
CA-2017-152660;4/12/2017
CA-2015-142139;31/08/2015
CA-2017-145772;3/06/2017
CA-2016-124100;31/03/2016
US-2014-158400;25/10/2014
CA-2017-162033;26/03/2017
CA-2014-163447;27/12/2014
CA-2017-145737;15/09/2017
CA-2016-148096;16/08/2016
CA-2016-146766;4/11/2016
CA-2015-105613;18/10/2015
US-2016-142251;31/10/2016
CA-2014-131247;30/03/2014
US-2015-113593;18/04/2015
CA-2017-121083;9/07/2017
CA-2017-151190;27/06/2017
CA-2014-133543;22/12/2014
CA-2017-105130;21/11/2017
CA-2016-161928;27/06/2016
CA-2017-101322;28/12/2017
US-2016-106600;8/04/2016
CA-2014-111871;18/03/2014
CA-2017-139437;3/07/2017
CA-2017-151484;20/04/2017
CA-2016-104150;3/08/2016
CA-2016-161025;3/12/2016
CA-2014-103989;19/03/2014
CA-2015-142433;20/04/2015
CA-2015-132815;19/09/2015
CA-2014-101266;27/08/2014
CA-2016-141523;19/12/2016
US-2014-106299;2/08/2014
CA-2015-158421;21/09/2015
CA-2016-143609;11/12/2016
CA-2015-138331;7/08/2015
CA-2015-138954;15/11/2015
CA-2017-157903;4/04/2017
CA-2016-157259;24/12/2016
CA-2017-107986;13/12/2017
CA-2017-104927;22/12/2017
CA-2017-113453;21/10/2017
CA-2015-149909;13/11/2015
CA-2015-146675;16/04/2015
CA-2016-118332;16/12/2016
CA-2016-133669;21/10/2016
CA-2017-145660;1/12/2017
CA-2016-133697;20/10/2016
CA-2017-148138;29/09/2017
CA-2017-119809;18/08/2017
CA-2017-149944;12/11/2017
CA-2014-128538;11/10/2014
CA-2015-161711;28/11/2015
US-2015-129553;27/07/2015
CA-2016-160220;20/10/2016
US-2017-157224;14/09/2017
CA-2017-140627;23/12/2017
CA-2015-133445;5/10/2015
CA-2014-148782;2/11/2014
CA-2016-148208;22/01/2016
CA-2017-127656;11/07/2017
US-2017-142188;11/09/2017
CA-2016-144400;23/02/2016
US-2016-155180;22/01/2016
CA-2015-134075;12/12/2015
US-2016-131912;29/10/2016
CA-2017-141572;28/05/2017
CA-2014-134621;21/12/2014
CA-2016-165561;24/11/2016
CA-2015-112305;20/11/2015
CA-2017-121580;29/05/2017
CA-2014-101147;2/12/2014
CA-2014-165806;7/04/2014
CA-2015-151624;8/09/2015
CA-2017-139444;9/09/2017
CA-2015-133977;6/09/2015
CA-2017-141425;2/11/2017
CA-2015-133536;28/03/2015
CA-2015-150441;13/08/2015
CA-2015-162607;12/05/2015
CA-2017-103506;23/07/2017
CA-2016-132479;24/09/2016
CA-2017-160724;5/05/2017
US-2016-115952;6/10/2016
CA-2014-146731;3/11/2014
CA-2015-115392;1/10/2015
CA-2017-102379;2/12/2017
CA-2017-149706;11/12/2017
US-2016-139087;17/07/2016
CA-2017-152226;12/05/2017
CA-2015-116484;20/11/2015
CA-2016-100944;24/09/2016
CA-2016-125080;21/10/2016
CA-2016-121020;24/10/2016
CA-2014-100090;8/07/2014
US-2015-139675;13/03/2015
CA-2017-143756;2/12/2017
CA-2015-151253;22/04/2015
CA-2014-141152;16/09/2014
CA-2014-141313;28/12/2014
CA-2014-169852;21/10/2014
CA-2017-107314;30/11/2017
US-2014-161305;6/06/2014
CA-2017-166919;23/11/2017
CA-2017-162712;18/06/2017
CA-2017-107552;5/05/2017
CA-2016-163328;4/11/2016
CA-2014-112837;11/09/2014
CA-2017-120019;16/02/2017
CA-2014-100762;24/11/2014
CA-2017-161459;25/11/2017
CA-2017-160017;28/09/2017
CA-2014-123316;13/10/2014
CA-2014-141299;3/06/2014
CA-2014-104402;17/06/2014
CA-2015-110289;29/10/2015
CA-2014-167927;20/01/2014
CA-2014-133305;11/07/2014
CA-2016-165995;30/08/2016
CA-2017-143112;5/10/2017
US-2017-105830;31/12/2016
CA-2015-146255;7/03/2015
CA-2017-104822;20/10/2017
CA-2015-104486;1/05/2015
CA-2017-161557;3/09/2017
CA-2017-161130;3/11/2017
US-2015-161347;13/09/2015
US-2015-109015;6/09/2015
CA-2014-110611;6/10/2014
CA-2017-139080;23/01/2017
CA-2015-115693;10/12/2015
US-2014-107993;25/11/2014
CA-2017-110443;21/11/2017
CA-2017-144848;4/04/2017
US-2017-147998;19/05/2017
CA-2016-103919;3/10/2016
CA-2016-113425;21/11/2016
CA-2017-143035;3/10/2017
CA-2014-107811;29/04/2014
CA-2016-163216;7/10/2016
US-2016-116442;15/12/2016
CA-2017-150623;10/04/2017
US-2014-163797;8/04/2014
CA-2016-127236;29/03/2016
US-2017-104661;15/01/2017
CA-2014-134103;30/01/2014
CA-2015-147529;7/02/2015
CA-2016-129126;14/12/2016
CA-2017-131632;31/10/2017
CA-2017-151981;6/08/2017
CA-2017-125472;30/05/2017
CA-2015-156328;30/11/2015
CA-2017-154074;31/08/2017
CA-2017-161774;14/05/2017
CA-2017-151211;17/08/2017
CA-2017-142671;10/11/2017
CA-2017-144750;21/08/2017
CA-2016-111976;8/03/2016
CA-2016-140130;31/10/2016
CA-2014-159121;26/07/2014
CA-2015-149650;24/10/2015
CA-2017-115777;19/08/2017
CA-2016-143714;23/05/2016
CA-2014-165764;3/11/2014
CA-2015-121405;30/03/2015
US-2017-116897;27/05/2017
US-2017-113992;14/12/2017
CA-2014-166891;4/10/2014
CA-2016-101161;13/10/2016
CA-2015-151785;5/03/2015
US-2017-119816;4/03/2017
CA-2015-156510;25/09/2015
US-2015-110261;19/12/2015
CA-2015-125710;8/10/2015
CA-2017-161102;31/07/2017
CA-2014-110065;5/08/2014
US-2017-133361;14/05/2017
US-2016-155404;22/09/2016
CA-2015-114503;13/11/2015
CA-2017-153080;22/05/2017
CA-2016-163804;2/12/2016
CA-2015-108532;29/08/2015
CA-2014-151897;6/06/2014
CA-2016-113292;18/03/2016
CA-2014-149524;14/01/2014
CA-2017-140872;3/06/2017
CA-2017-113908;3/06/2017
CA-2015-120621;21/03/2015
US-2017-148866;19/09/2017
CA-2014-149594;15/09/2014
CA-2016-113845;20/11/2016
CA-2017-111262;28/10/2017
CA-2015-103135;24/07/2015
CA-2014-129147;2/11/2014
CA-2017-128265;17/11/2017
CA-2016-152331;26/06/2016
US-2016-128909;9/10/2016
CA-2017-102197;20/12/2017
CA-2017-167640;6/03/2017
US-2017-116652;15/09/2017
CA-2017-138289;16/01/2017
CA-2016-129308;7/07/2016
CA-2016-157791;23/12/2016
CA-2014-146864;22/12/2014
CA-2014-103744;23/02/2014
US-2017-107384;4/12/2017
CA-2014-128209;17/11/2014
CA-2014-169684;20/10/2014
CA-2015-109862;25/10/2015
US-2017-107888;16/11/2017
US-2017-154872;14/05/2017
CA-2014-113880;1/03/2014
US-2015-164966;30/07/2015
CA-2015-126739;1/11/2015
CA-2017-161578;16/12/2017
CA-2014-137092;20/10/2014
CA-2015-166947;5/06/2015
CA-2016-160941;21/07/2016
CA-2017-144680;31/03/2017
CA-2014-166086;7/05/2014
CA-2017-131282;5/02/2017
CA-2014-100678;18/04/2014
CA-2016-161543;10/05/2016
CA-2016-160535;25/11/2016
CA-2017-123085;3/03/2017
CA-2015-153752;6/12/2015
CA-2014-103660;25/08/2014
CA-2016-169887;22/10/2016
CA-2016-148516;7/08/2016
CA-2017-104731;21/07/2017
CA-2014-164749;23/03/2014
CA-2015-103716;30/04/2015
CA-2016-126795;13/06/2016
CA-2015-146290;4/05/2015
CA-2017-157112;23/04/2017
CA-2014-169257;6/06/2014
CA-2014-154095;2/12/2014
CA-2017-146346;17/06/2017
CA-2016-148852;26/05/2016
US-2015-118906;10/03/2015
CA-2016-168921;20/10/2016
CA-2015-107678;21/04/2015
CA-2016-123512;17/06/2016
US-2017-167402;13/01/2017
CA-2014-130449;6/09/2014
CA-2015-141250;19/01/2015
CA-2014-145541;14/12/2014
CA-2014-138513;23/05/2014
CA-2015-135489;19/09/2015
CA-2015-125696;2/10/2015
CA-2016-105081;25/12/2016
US-2016-146857;6/05/2016
CA-2016-166275;24/10/2016
CA-2017-144498;6/05/2017
CA-2017-103352;27/11/2017
CA-2014-108609;31/10/2014
CA-2017-128328;5/08/2017
US-2015-156496;10/08/2015
US-2016-127334;15/12/2016
US-2017-124779;8/09/2017
CA-2017-135937;20/02/2017
CA-2015-129322;8/08/2015
CA-2017-162173;26/10/2017
CA-2016-115483;14/07/2016
CA-2017-122175;12/05/2017
CA-2017-161088;25/05/2017
CA-2014-154837;23/08/2014
CA-2015-153794;11/09/2015
CA-2015-135510;5/09/2015
CA-2015-109337;21/11/2015
CA-2014-150329;10/10/2014
CA-2017-145037;2/09/2017
CA-2017-154466;1/01/2017
CA-2014-109134;5/11/2014
US-2015-129637;17/12/2015
CA-2015-165162;14/05/2015
CA-2017-140494;10/03/2017
CA-2017-104108;2/12/2017
US-2017-165869;31/07/2017
CA-2017-160899;11/08/2017
CA-2017-144225;30/09/2017
US-2016-163538;26/08/2016
US-2016-155103;2/12/2016
CA-2017-145429;21/07/2017
CA-2015-153535;20/05/2015
CA-2015-139164;23/06/2015
CA-2016-112277;10/09/2016
CA-2014-167724;13/04/2014
CA-2015-123141;14/11/2015
CA-2016-149503;9/12/2016
CA-2017-163069;18/08/2017
CA-2017-107629;14/12/2017
CA-2016-134789;8/04/2016
CA-2016-130442;16/12/2016
CA-2017-102974;19/09/2017
US-2017-166394;4/09/2017
CA-2016-128811;12/09/2016
CA-2017-145443;10/08/2017
CA-2016-165827;4/11/2016
CA-2015-156734;18/06/2015
CA-2014-120096;4/07/2014
CA-2015-141754;20/12/2015
CA-2016-123358;10/04/2016
CA-2014-144029;26/05/2014
US-2017-101784;6/07/2017
CA-2015-156923;16/02/2015
CA-2017-111269;16/06/2017
CA-2017-159156;13/11/2017
CA-2017-100230;11/12/2017
CA-2016-154767;28/06/2016
CA-2017-124205;15/09/2017
CA-2017-165715;2/12/2017
CA-2017-100636;26/06/2017
CA-2016-162943;24/07/2016
CA-2016-144764;2/09/2016
CA-2017-100615;20/04/2017
CA-2014-109302;12/08/2014
CA-2017-139787;19/09/2017
CA-2017-139402;9/12/2017
CA-2016-119018;4/11/2016
CA-2015-105361;29/03/2015
US-2016-152373;5/09/2016
US-2017-166037;28/01/2017
US-2016-147711;3/09/2016
CA-2017-121293;25/07/2017
CA-2015-118843;13/09/2015
CA-2015-161445;7/09/2015
CA-2016-124527;16/11/2016
CA-2016-162348;10/11/2016
CA-2014-141005;15/08/2014
CA-2015-145394;16/11/2015
CA-2015-168809;25/08/2015
CA-2016-109827;25/12/2016
CA-2014-152233;5/10/2014
CA-2014-125682;22/11/2014
CA-2017-162880;25/12/2017
CA-2015-128125;31/03/2015
CA-2017-156237;14/09/2017
CA-2014-144414;17/06/2014
CA-2017-163860;28/12/2017
US-2017-115609;2/11/2017
CA-2015-154291;25/07/2015
CA-2016-118689;2/10/2016
CA-2016-140438;24/12/2016
US-2017-123204;21/07/2017
CA-2015-112522;10/10/2015
CA-2016-153101;8/09/2016
CA-2016-142615;20/11/2016
CA-2017-142643;15/10/2017
CA-2015-116260;6/07/2015
CA-2017-107517;5/02/2017
CA-2015-166338;6/12/2015
CA-2016-123946;12/09/2016
CA-2014-147543;6/07/2014
US-2016-159093;9/05/2016
CA-2016-162110;18/07/2016
US-2016-163461;18/06/2016
CA-2014-101462;20/04/2014
US-2016-100461;8/01/2016
US-2017-162670;23/12/2017
CA-2017-128965;17/04/2017
CA-2017-138618;1/12/2017
US-2016-126452;21/08/2016
CA-2016-145009;5/12/2016
CA-2015-162544;16/12/2015
CA-2014-124394;17/10/2014
US-2016-121013;5/09/2016
US-2015-123918;15/10/2015
CA-2015-137113;1/12/2015
CA-2015-120677;31/05/2015
CA-2017-123036;10/09/2017
CA-2017-120222;25/04/2017
CA-2017-164756;18/09/2017
CA-2017-122028;18/08/2017
US-2015-165512;24/05/2015
CA-2015-140557;7/09/2015
US-2017-135013;24/07/2017
CA-2017-111220;2/09/2017
US-2017-149006;6/12/2017
CA-2017-149468;20/05/2017
CA-2016-140249;27/09/2016
US-2017-135503;10/12/2017
CA-2014-126277;13/09/2014
US-2017-115301;29/07/2017
CA-2017-168942;1/08/2017
US-2017-128398;2/05/2017
CA-2015-104115;12/06/2015
CA-2014-142510;22/12/2014
CA-2014-124247;16/12/2014
CA-2016-105473;16/04/2016
CA-2015-102806;21/05/2015
CA-2017-121706;26/02/2017
CA-2017-109211;4/04/2017
CA-2015-134257;16/03/2015
CA-2015-137925;30/11/2015
CA-2016-140046;28/07/2016
CA-2016-140382;23/06/2016
CA-2014-164182;14/07/2014
CA-2017-137365;30/11/2017
CA-2016-129847;2/09/2016
CA-2014-126963;15/06/2014
CA-2016-125094;5/11/2016
CA-2017-107132;26/06/2017
CA-2015-139248;25/07/2015
CA-2014-148369;23/09/2014
CA-2016-106243;30/09/2016
CA-2015-126466;9/11/2015
CA-2015-130365;25/04/2015
CA-2017-143021;19/11/2017
CA-2015-161767;20/11/2015
CA-2015-129917;2/10/2015
CA-2015-115420;25/04/2015
CA-2016-157588;14/07/2016
CA-2015-167255;27/09/2015
CA-2017-162096;10/11/2017
CA-2016-157161;16/07/2016
CA-2015-110765;16/10/2015
CA-2016-163937;10/01/2016
CA-2017-153822;19/09/2017
CA-2017-146185;15/09/2017
CA-2015-112144;28/06/2015
US-2016-119298;25/11/2016
CA-2017-155159;25/11/2017
CA-2017-149076;14/01/2017
CA-2014-146990;7/11/2014
CA-2016-116526;1/09/2016
CA-2017-158561;11/11/2017
CA-2017-165099;11/12/2017
CA-2015-109386;8/11/2015
CA-2015-166800;19/11/2015
CA-2017-117443;23/12/2017
US-2016-134369;16/09/2016
CA-2017-123687;26/05/2017
CA-2015-104871;30/03/2015
CA-2014-133158;19/08/2014
CA-2014-126333;23/12/2014
CA-2015-141740;1/11/2015
CA-2014-119466;15/12/2014
CA-2015-154823;21/08/2015
US-2014-135881;23/05/2014
CA-2017-141201;9/12/2017
CA-2014-114790;11/03/2014
US-2016-154256;23/06/2016
CA-2014-124737;23/08/2014
US-2017-101840;6/02/2017
CA-2017-131653;29/01/2017
US-2016-157840;20/12/2016
CA-2016-145548;11/11/2016
CA-2017-119494;9/11/2017
CA-2014-124618;2/05/2014
CA-2017-161970;22/09/2017
CA-2017-103443;17/12/2017
US-2017-165358;18/07/2017
CA-2016-160136;3/11/2016
CA-2014-150581;8/04/2014
CA-2016-119515;14/08/2016
CA-2014-141355;25/09/2014
CA-2016-165330;11/12/2016
CA-2015-132633;3/02/2015
CA-2016-157742;29/12/2016
CA-2017-127712;31/08/2017
CA-2017-169474;4/02/2017
CA-2014-106726;6/12/2014
CA-2016-147473;30/05/2016
CA-2016-114209;21/05/2016
CA-2014-141901;9/08/2014
CA-2016-164490;5/09/2016
CA-2016-112256;23/07/2016
CA-2016-167416;12/05/2016
CA-2016-106950;2/09/2016
CA-2017-118724;21/07/2017
CA-2017-112004;25/09/2017
US-2017-143175;3/08/2017
CA-2015-105844;25/10/2015
CA-2017-118864;15/06/2017
CA-2015-119480;9/01/2015
US-2015-153374;9/02/2015
CA-2016-101980;19/08/2016
CA-2017-144596;6/11/2017
CA-2015-124933;26/12/2015
CA-2014-159625;23/11/2014
CA-2016-144337;1/08/2016
CA-2014-117478;21/09/2014
CA-2017-147410;4/09/2017
CA-2017-128944;19/06/2017
CA-2016-109666;19/04/2016
US-2016-102239;5/05/2016
CA-2014-143168;18/10/2014
