Row ID;Ship Date;Ship Mode;Sales;Discount;Quantity;Customer ID;Product ID;Order ID
7625;27/05/2015;Second Class;75,33;0;9;NM-18445;FUR-FU-10003724;CA-2015-136805
7626;23/11/2015;Second Class;325,632;0,2;6;EM-14095;OFF-AP-10002867;US-2015-159499
7627;23/11/2015;Second Class;23,344;0,2;2;EM-14095;TEC-AC-10002718;US-2015-159499
7628;23/11/2015;Second Class;16,52;0,2;5;EM-14095;OFF-LA-10003121;US-2015-159499
7629;1/04/2014;First Class;335,72;0,2;5;MP-17470;OFF-EN-10002230;CA-2014-162089
7630;1/04/2014;First Class;251,944;0,2;7;MP-17470;TEC-PH-10001819;CA-2014-162089
7631;1/04/2014;First Class;127,302;0,3;7;MP-17470;FUR-CH-10002304;CA-2014-162089
7632;1/01/2018;Second Class;1207,84;0;8;KH-16360;FUR-CH-10002602;US-2017-158526
7633;1/01/2018;Second Class;12,53;0;1;KH-16360;OFF-BI-10002414;US-2017-158526
7634;1/01/2018;Second Class;34,58;0;1;KH-16360;OFF-AR-10003696;US-2017-158526
7635;1/01/2018;Second Class;300,98;0;1;KH-16360;FUR-CH-10004495;US-2017-158526
7636;1/01/2018;Second Class;258,75;0;3;KH-16360;FUR-CH-10001270;US-2017-158526
7637;8/03/2017;Standard Class;59,52;0;3;DB-13555;OFF-AR-10001615;CA-2017-104885
7638;8/03/2017;Standard Class;57,96;0;7;DB-13555;OFF-EN-10003286;CA-2017-104885
7639;8/03/2017;Standard Class;441,96;0;2;DB-13555;FUR-BO-10003660;CA-2017-104885
7640;8/03/2017;Standard Class;68,04;0;6;DB-13555;OFF-PA-10002764;CA-2017-104885
7641;7/10/2016;First Class;703,71;0,7;6;LB-16795;TEC-MA-10001695;US-2016-157490
7642;7/10/2016;First Class;17,904;0,7;4;LB-16795;OFF-BI-10002824;US-2016-157490
7643;7/10/2016;First Class;11,976;0,7;4;LB-16795;OFF-BI-10002571;US-2016-157490
7644;7/10/2016;First Class;67,96;0,2;5;LB-16795;TEC-AC-10001553;US-2016-157490
7645;11/04/2015;Standard Class;892,224;0,2;3;CA-11965;FUR-CH-10003973;CA-2015-161452
7646;13/09/2014;Standard Class;1299,99;0,5;2;DL-12925;TEC-MA-10002073;US-2014-115196
7647;16/03/2016;First Class;4,544;0,2;2;FC-14335;OFF-BI-10003529;CA-2016-138968
7648;16/03/2016;First Class;1352,032;0,2;4;FC-14335;FUR-CH-10000309;CA-2016-138968
7649;31/12/2015;Standard Class;1548,99;0,4;9;DB-13120;FUR-TA-10004154;CA-2015-101889
7650;31/12/2015;Standard Class;19,872;0,2;3;DB-13120;OFF-EN-10003286;CA-2015-101889
7651;8/08/2017;First Class;119,448;0,2;3;CK-12205;TEC-AC-10001552;CA-2017-110821
7652;8/08/2017;First Class;118,16;0,2;2;CK-12205;OFF-ST-10002790;CA-2017-110821
7653;27/03/2015;Standard Class;19,56;0;4;FW-14395;OFF-AR-10003217;CA-2015-121552
7654;2/12/2015;Second Class;80,96;0;4;JM-15865;FUR-FU-10002813;CA-2015-107685
7655;2/12/2015;Second Class;25,92;0;4;JM-15865;OFF-PA-10003848;CA-2015-107685
7656;15/04/2014;Same Day;106,96;0;2;PS-18970;OFF-AP-10000240;US-2014-120740
7657;15/04/2014;Same Day;187,76;0;4;PS-18970;FUR-FU-10004091;US-2014-120740
7658;2/08/2017;First Class;76,776;0,7;4;TC-21475;OFF-BI-10001071;CA-2017-155740
7659;5/06/2017;Standard Class;53,9;0;5;CV-12805;OFF-BI-10003676;CA-2017-146493
7660;12/01/2014;Standard Class;76,728;0,6;3;VS-21820;FUR-FU-10004864;CA-2014-105417
7661;12/01/2014;Standard Class;10,43;0,8;7;VS-21820;OFF-BI-10003708;CA-2014-105417
7662;1/10/2017;First Class;99,2;0;5;SC-20575;OFF-AR-10002067;US-2017-141509
7663;19/09/2017;Standard Class;15,92;0,2;5;SG-20605;OFF-AR-10003158;CA-2017-139493
7664;26/10/2014;Standard Class;129,92;0;4;NB-18580;FUR-FU-10000193;CA-2014-151967
7665;8/10/2016;Standard Class;30,4;0;1;DR-12940;OFF-BI-10000977;US-2016-140158
7666;8/10/2016;Standard Class;5399,91;0;9;DR-12940;TEC-CO-10001449;US-2016-140158
7667;8/10/2016;Standard Class;119,1;0;3;DR-12940;OFF-ST-10000136;US-2016-140158
7668;29/11/2015;Second Class;40,08;0;6;MA-17560;OFF-PA-10000743;CA-2015-130974
7669;29/11/2015;Second Class;59,94;0;3;MA-17560;OFF-PA-10001019;CA-2015-130974
7670;29/11/2015;Second Class;259,98;0;2;MA-17560;TEC-AC-10003095;CA-2015-130974
7671;29/11/2015;Second Class;170,98;0;1;MA-17560;FUR-BO-10002916;CA-2015-130974
7672;29/11/2015;Second Class;38,97;0;3;MA-17560;FUR-FU-10002506;CA-2015-130974
7673;29/11/2015;Second Class;154,9;0;5;MA-17560;OFF-PA-10003823;CA-2015-130974
7674;29/11/2015;Second Class;446,068;0,3;4;MA-17560;FUR-TA-10004619;CA-2015-130974
7675;9/05/2017;Second Class;152,94;0;3;TS-21655;OFF-AP-10001271;CA-2017-133487
7676;8/10/2014;Same Day;23,472;0,2;3;JG-15115;TEC-AC-10002331;CA-2014-142951
7677;7/01/2015;Standard Class;195,64;0;4;KM-16375;OFF-PA-10003228;CA-2014-133592
7678;7/01/2015;Standard Class;14,94;0;3;KM-16375;OFF-PA-10002586;CA-2014-133592
7679;7/01/2015;Standard Class;1687,8;0;4;KM-16375;TEC-AC-10002049;CA-2014-133592
7680;7/01/2015;Standard Class;341,96;0;2;KM-16375;FUR-BO-10000362;CA-2014-133592
7681;7/01/2015;Standard Class;605,88;0;6;KM-16375;FUR-CH-10004218;CA-2014-133592
7682;1/05/2015;First Class;186,732;0,1;1;SD-20485;OFF-AP-10003779;CA-2015-120782
7683;1/05/2015;First Class;3812,97;0;3;SD-20485;OFF-BI-10003527;CA-2015-120782
7684;21/02/2015;Standard Class;26,424;0,2;9;TT-21070;OFF-BI-10002897;CA-2015-116876
7685;21/02/2015;Standard Class;625,99;0;1;TT-21070;TEC-PH-10002584;CA-2015-116876
7686;29/11/2016;Standard Class;1568,61;0;9;BB-11545;FUR-TA-10001095;CA-2016-169838
7687;29/11/2016;Standard Class;17,3;0;1;BB-11545;OFF-BI-10004002;CA-2016-169838
7688;29/11/2016;Standard Class;160;0;8;BB-11545;TEC-AC-10004518;CA-2016-169838
7689;17/07/2017;First Class;179,94;0;3;RS-19420;OFF-AP-10002191;US-2017-128951
7690;17/07/2017;First Class;872,94;0;3;RS-19420;FUR-TA-10004575;US-2017-128951
7691;17/07/2017;First Class;12,96;0;2;RS-19420;OFF-PA-10003177;US-2017-128951
7692;3/01/2015;Standard Class;88,8;0;6;AI-10855;OFF-LA-10003923;CA-2014-102330
7693;3/01/2015;Standard Class;319,968;0,2;4;AI-10855;TEC-PH-10001051;CA-2014-102330
7694;22/03/2016;Same Day;167,888;0,2;7;MC-17275;FUR-CH-10004754;CA-2016-118899
7695;5/07/2017;First Class;163,96;0,2;5;AH-10120;OFF-PA-10000357;CA-2017-107958
7696;5/07/2017;First Class;5,232;0,8;4;AH-10120;OFF-BI-10001787;CA-2017-107958
7697;18/12/2017;Standard Class;1199,98;0;2;BF-11170;TEC-CO-10002313;CA-2017-151799
7698;18/12/2017;Standard Class;73,85;0;1;BF-11170;OFF-ST-10002790;CA-2017-151799
7699;18/12/2017;Standard Class;25,71;0;3;BF-11170;OFF-SU-10001664;CA-2017-151799
7700;18/12/2017;Standard Class;17,28;0;6;BF-11170;OFF-FA-10001332;CA-2017-151799
7701;18/12/2017;Standard Class;526,582;0,3;2;BF-11170;FUR-TA-10003473;CA-2017-151799
7702;2/09/2016;Standard Class;11,56;0;2;AA-10480;OFF-PA-10000605;CA-2016-114601
7703;2/09/2016;Standard Class;209,97;0;3;AA-10480;TEC-PH-10002170;CA-2016-114601
7704;2/09/2016;Standard Class;447,84;0;4;AA-10480;FUR-TA-10004147;CA-2016-114601
7705;2/09/2016;Standard Class;479,97;0;3;AA-10480;TEC-AC-10003911;CA-2016-114601
7706;2/09/2016;Standard Class;8,64;0;3;AA-10480;OFF-AR-10002578;CA-2016-114601
7707;19/10/2017;Standard Class;11,68;0;2;SV-20815;OFF-AR-10001761;CA-2017-100237
7708;29/10/2014;Standard Class;40,776;0,2;3;EH-14185;TEC-AC-10001553;CA-2014-139542
7709;29/10/2014;Standard Class;13,698;0,7;3;EH-14185;OFF-BI-10000309;CA-2014-139542
7710;7/04/2015;Standard Class;87,8;0,2;5;JL-15850;TEC-PH-10003095;US-2015-142811
7711;30/10/2017;Second Class;77,952;0,2;3;JM-15250;FUR-FU-10001876;CA-2017-139353
7712;30/10/2017;Second Class;147,184;0,2;2;JM-15250;OFF-ST-10001522;CA-2017-139353
7713;30/10/2017;Second Class;47,952;0,2;3;JM-15250;OFF-PA-10000300;CA-2017-139353
7714;7/12/2014;First Class;250,26;0;6;JB-15925;OFF-AP-10001469;CA-2014-150203
7715;8/11/2017;Standard Class;40,776;0,2;3;PB-19105;TEC-AC-10001553;US-2017-101518
7716;12/01/2015;Standard Class;29,6;0,2;5;SP-20620;OFF-PA-10004041;CA-2015-149636
7717;12/01/2015;Standard Class;1,938;0,7;2;SP-20620;OFF-BI-10002764;CA-2015-149636
7718;14/09/2017;Standard Class;159,96;0;4;MC-17605;TEC-AC-10001114;US-2017-146213
7719;10/01/2015;Standard Class;59,52;0;3;BG-11695;OFF-AR-10001615;CA-2015-108588
7720;10/01/2015;Standard Class;17,48;0;2;BG-11695;OFF-EN-10000461;CA-2015-108588
7721;10/01/2015;Standard Class;13,168;0,2;2;BG-11695;OFF-BI-10004506;CA-2015-108588
7722;20/04/2017;Standard Class;40,74;0;3;JO-15550;OFF-AP-10000027;US-2017-138086
7723;14/09/2015;Standard Class;179,886;0,3;1;AR-10345;FUR-CH-10003981;CA-2015-139374
7724;29/09/2016;Standard Class;286,256;0,2;1;TS-21505;OFF-AP-10003849;CA-2016-113978
7725;29/09/2016;Standard Class;24,224;0,2;2;TS-21505;OFF-ST-10004963;CA-2016-113978
7726;29/09/2016;Standard Class;331,536;0,2;3;TS-21505;OFF-ST-10002574;CA-2016-113978
7727;20/03/2015;Second Class;17,52;0;3;JK-15640;OFF-AR-10001761;US-2015-150231
7728;2/12/2016;Standard Class;17,856;0,2;4;GA-14515;OFF-AR-10000716;CA-2016-106915
7729;1/10/2016;Standard Class;431,976;0,2;3;TN-21040;TEC-AC-10002637;US-2016-109260
7730;19/06/2017;Standard Class;291,136;0,2;4;TW-21025;FUR-CH-10003774;CA-2017-104850
7731;21/09/2017;First Class;114,848;0,2;4;PA-19060;OFF-EN-10000927;CA-2017-140508
7732;8/06/2017;Standard Class;10,688;0,2;2;JD-15790;OFF-PA-10000743;CA-2017-143294
7733;19/05/2016;Second Class;15,232;0,2;4;MN-17935;OFF-PA-10000697;CA-2016-165673
7734;20/09/2017;Standard Class;12,42;0;3;GM-14500;OFF-AR-10004441;CA-2017-134418
7735;26/08/2016;Standard Class;19,44;0;3;DG-13300;OFF-PA-10001870;US-2016-106313
7736;6/06/2014;Standard Class;70,368;0,2;4;JG-15160;OFF-BI-10003684;CA-2014-105872
7737;20/12/2017;First Class;12,672;0,2;9;AG-10330;OFF-AR-10001315;CA-2017-108287
7738;6/08/2017;Standard Class;89,95;0;5;JF-15355;TEC-PH-10003589;CA-2017-141103
7739;26/11/2014;Standard Class;6,58;0;2;SC-20680;OFF-PA-10001609;CA-2014-154781
7740;26/11/2014;Standard Class;94,99;0;1;SC-20680;TEC-AC-10000474;CA-2014-154781
7741;26/09/2015;Second Class;35,12;0,2;2;CM-11935;TEC-PH-10003095;CA-2015-147816
7742;27/08/2017;Standard Class;25,92;0;4;KT-16480;OFF-PA-10001639;CA-2017-105326
7743;22/06/2016;Standard Class;7,96;0;2;CP-12340;OFF-BI-10002003;CA-2016-133613
7744;22/06/2016;Standard Class;566,97;0;3;CP-12340;TEC-PH-10004539;CA-2016-133613
7745;22/06/2016;Standard Class;9,84;0;3;CP-12340;OFF-AR-10003829;CA-2016-133613
7746;23/12/2015;Standard Class;25,488;0,2;2;EK-13795;TEC-AC-10004761;CA-2015-109113
7747;2/06/2015;Second Class;7,56;0;6;CW-11905;OFF-FA-10003472;CA-2015-156153
7748;24/06/2015;Standard Class;60,84;0;3;KH-16510;FUR-FU-10003464;CA-2015-133242
7749;24/06/2015;Standard Class;450,04;0;2;KH-16510;OFF-ST-10003716;CA-2015-133242
7750;24/06/2015;Standard Class;34,6;0;2;KH-16510;OFF-BI-10004002;CA-2015-133242
7751;24/06/2015;Standard Class;467,97;0;3;KH-16510;TEC-PH-10002496;CA-2015-133242
7752;24/06/2015;Standard Class;33,02;0;2;KH-16510;OFF-BI-10004826;CA-2015-133242
7753;3/12/2015;First Class;17,088;0,2;2;AB-10600;FUR-FU-10001546;CA-2015-158323
7754;23/12/2015;Second Class;3,008;0,2;2;AH-10075;OFF-AR-10001919;CA-2015-161795
7755;21/11/2017;Standard Class;268,24;0,2;7;CK-12595;OFF-PA-10002558;CA-2017-100902
7756;21/11/2017;Standard Class;431,16;0,2;5;CK-12595;TEC-AC-10003174;CA-2017-100902
7757;16/11/2017;Second Class;43,6;0;4;SP-20620;TEC-PH-10003988;CA-2017-112844
7758;16/11/2017;Second Class;154,95;0;3;SP-20620;FUR-FU-10004845;CA-2017-112844
7759;28/10/2016;Standard Class;15,552;0,2;3;JP-15460;OFF-PA-10003072;CA-2016-158925
7760;11/12/2014;Standard Class;42,208;0,2;2;BG-11035;OFF-PA-10003641;CA-2014-155390
7761;6/12/2017;First Class;10,368;0,2;2;CC-12550;OFF-PA-10003729;CA-2017-123071
7762;28/09/2017;First Class;2,224;0,2;1;SL-20155;OFF-AR-10003251;CA-2017-156391
7763;7/02/2015;Standard Class;74,52;0;9;FO-14305;OFF-EN-10003286;CA-2015-103093
7764;12/08/2017;Same Day;17,52;0;3;BB-11545;OFF-AR-10004078;US-2017-118941
7765;12/08/2017;Same Day;1779,9;0;5;BB-11545;FUR-CH-10002331;US-2017-118941
7766;12/08/2017;Same Day;219,9;0;5;BB-11545;OFF-AR-10001953;US-2017-118941
7767;26/08/2015;First Class;7,152;0,2;3;DO-13435;OFF-AR-10002053;CA-2015-169299
7768;17/11/2017;Standard Class;26,72;0,2;5;LB-16735;OFF-PA-10003651;CA-2017-154088
7769;1/08/2016;Same Day;1039,728;0,2;2;TS-21205;TEC-PH-10002885;CA-2016-155978
7770;1/08/2016;Same Day;45,96;0;2;TS-21205;OFF-AP-10002892;CA-2016-155978
7771;2/12/2016;Standard Class;456,588;0,7;2;CS-12505;OFF-BI-10000545;CA-2016-108196
7772;2/12/2016;Standard Class;4499,985;0,7;5;CS-12505;TEC-MA-10000418;CA-2016-108196
7773;2/12/2016;Standard Class;59,976;0,2;3;CS-12505;TEC-AC-10000926;CA-2016-108196
7774;15/04/2016;First Class;6,12;0;3;SP-20920;OFF-EN-10001509;CA-2016-152800
7775;31/12/2014;Standard Class;10,98;0;1;CD-12790;OFF-AP-10001366;CA-2014-166961
7776;31/12/2014;Standard Class;7,86;0;3;CD-12790;OFF-FA-10003485;CA-2014-166961
7777;31/12/2014;Standard Class;51,45;0;3;CD-12790;OFF-ST-10004507;CA-2014-166961
7778;31/12/2014;Standard Class;37,056;0,2;3;CD-12790;OFF-BI-10002353;CA-2014-166961
7779;22/04/2016;Standard Class;203,92;0;4;RF-19840;OFF-AP-10001271;CA-2016-139381
7780;22/04/2016;Standard Class;29,56;0;4;RF-19840;TEC-PH-10004924;CA-2016-139381
7781;12/03/2015;Standard Class;8,568;0,8;3;FO-14305;OFF-BI-10002706;CA-2015-132136
7782;6/11/2016;Second Class;45,248;0,2;2;ER-13855;OFF-ST-10003442;CA-2016-162236
7783;6/11/2016;Second Class;876,3;0,4;10;ER-13855;FUR-TA-10002533;CA-2016-162236
7784;6/11/2016;Second Class;185,376;0,2;2;ER-13855;OFF-SU-10003505;CA-2016-162236
7785;6/12/2014;Standard Class;25,06;0;2;PB-19150;OFF-LA-10002762;US-2014-111353
7786;20/05/2016;First Class;2,89;0,8;1;LW-17215;OFF-BI-10000279;US-2016-117037
7787;20/05/2016;First Class;7,896;0,2;3;LW-17215;OFF-FA-10000936;US-2016-117037
7788;20/05/2016;First Class;22,608;0,6;3;LW-17215;FUR-FU-10004973;US-2016-117037
7789;20/05/2016;First Class;30,528;0,2;8;LW-17215;OFF-PA-10000791;US-2016-117037
7790;19/09/2017;Same Day;4,842;0,7;3;FG-14260;OFF-BI-10001132;CA-2017-160801
7791;24/12/2016;Standard Class;1,8;0,8;5;BP-11050;OFF-BI-10002012;CA-2016-108364
7792;15/10/2017;First Class;39,984;0,2;2;SP-20860;TEC-AC-10001383;CA-2017-169362
7793;15/12/2015;Second Class;32,4;0;5;JD-15895;OFF-PA-10002036;CA-2015-127481
7794;15/12/2015;Second Class;97,88;0;2;JD-15895;OFF-PA-10002377;CA-2015-127481
7795;18/07/2015;Standard Class;307,168;0,2;4;FM-14380;TEC-PH-10000526;CA-2015-112711
7796;6/10/2015;Standard Class;26,9;0;5;MP-17965;OFF-BI-10001078;US-2015-145121
7797;27/03/2017;First Class;47,01;0;3;HR-14830;OFF-EN-10004483;CA-2017-166184
7798;27/03/2017;First Class;469,99;0;1;HR-14830;TEC-PH-10002624;CA-2017-166184
7799;27/03/2017;First Class;207,846;0,1;3;HR-14830;FUR-CH-10003396;CA-2017-166184
7800;6/06/2017;Standard Class;324,744;0,2;3;BW-11065;OFF-ST-10002756;CA-2017-157413
7801;29/03/2014;Second Class;40,48;0;2;MS-17710;FUR-FU-10002813;CA-2014-143637
7802;26/09/2015;Standard Class;12;0,2;4;SJ-20125;OFF-LA-10003714;CA-2015-102260
7803;26/09/2015;Standard Class;720,064;0,2;4;SJ-20125;OFF-ST-10003716;CA-2015-102260
7804;26/09/2015;Standard Class;25,424;0,2;1;SJ-20125;OFF-ST-10002289;CA-2015-102260
7805;26/09/2015;Standard Class;2,816;0,2;2;SJ-20125;OFF-AR-10001315;CA-2015-102260
7806;26/09/2015;Standard Class;3,204;0,7;2;SJ-20125;OFF-BI-10000042;CA-2015-102260
7807;13/01/2016;Standard Class;30,828;0,7;7;VS-21820;OFF-BI-10004236;US-2016-137295
7808;13/01/2016;Standard Class;47,616;0,2;3;VS-21820;OFF-AR-10001955;US-2016-137295
7809;13/01/2016;Standard Class;108,784;0,2;2;VS-21820;TEC-PH-10004080;US-2016-137295
7810;15/02/2016;First Class;4,77;0;1;DK-13090;OFF-PA-10000791;CA-2016-134334
7811;15/02/2016;First Class;7,98;0;3;DK-13090;OFF-AR-10001770;CA-2016-134334
7812;15/02/2016;First Class;550,431;0,3;3;DK-13090;FUR-TA-10002356;CA-2016-134334
7813;15/02/2016;First Class;10,56;0;6;DK-13090;FUR-FU-10003274;CA-2016-134334
7814;10/06/2017;First Class;1497,666;0,15;2;MG-17680;FUR-BO-10004834;US-2017-109316
7815;10/06/2017;First Class;17,52;0,2;2;MG-17680;TEC-PH-10000307;US-2017-109316
7816;26/10/2016;Second Class;113,22;0;3;DP-13390;OFF-AR-10002240;CA-2016-138478
7817;26/10/2016;Second Class;35,88;0;6;DP-13390;OFF-PA-10001801;CA-2016-138478
7818;26/10/2016;Second Class;4535,976;0,2;3;DP-13390;OFF-BI-10001120;CA-2016-138478
7819;30/01/2017;Standard Class;11,84;0;8;CJ-12010;OFF-FA-10000611;CA-2017-150469
7820;10/12/2017;Second Class;592,74;0;6;CW-11905;OFF-ST-10000036;CA-2017-152436
7821;24/10/2016;Second Class;111,672;0,2;9;GW-14605;OFF-ST-10004950;CA-2016-169334
7822;1/09/2014;Standard Class;8,64;0;3;PP-18955;OFF-AR-10003770;US-2014-115413
7823;1/09/2014;Standard Class;149,97;0;3;PP-18955;TEC-AC-10002800;US-2014-115413
7824;23/05/2014;Standard Class;232,88;0,2;5;PW-19030;FUR-CH-10002439;CA-2014-125150
7825;7/02/2015;Standard Class;90,882;0,1;1;PW-19030;FUR-CH-10004218;CA-2015-127327
7826;5/11/2017;Standard Class;508,768;0,2;4;CY-12745;TEC-PH-10004042;CA-2017-117114
7827;5/11/2017;Standard Class;9,912;0,2;3;CY-12745;OFF-EN-10001137;CA-2017-117114
7828;1/05/2015;Standard Class;63,936;0,2;3;BW-11110;FUR-CH-10002017;CA-2015-137302
7829;1/05/2015;Standard Class;59,52;0;3;BW-11110;OFF-AR-10000588;CA-2015-137302
7830;1/05/2015;Standard Class;311,976;0,2;3;BW-11110;TEC-PH-10003174;CA-2015-137302
7831;1/05/2015;Standard Class;50,352;0,2;3;BW-11110;OFF-BI-10001524;CA-2015-137302
7832;13/05/2016;Standard Class;19,136;0,2;2;MB-18085;TEC-PH-10001552;CA-2016-112382
7833;28/01/2015;Standard Class;13,12;0,2;5;CR-12820;OFF-AR-10004757;CA-2015-128958
7834;17/04/2015;Second Class;241,568;0,2;2;EB-14110;FUR-TA-10002530;CA-2015-106257
7835;17/04/2015;Second Class;479,92;0,2;2;EB-14110;TEC-PH-10001494;CA-2015-106257
7836;30/09/2015;Standard Class;307,136;0,2;4;SH-19975;FUR-CH-10004289;CA-2015-149083
7837;30/09/2015;Standard Class;12,6;0;2;SH-19975;OFF-LA-10002945;CA-2015-149083
7838;30/09/2015;Standard Class;159,98;0;2;SH-19975;TEC-AC-10002567;CA-2015-149083
7839;2/04/2014;Standard Class;6,12;0;3;CV-12295;OFF-EN-10001509;US-2014-137869
7840;2/04/2014;Standard Class;1184,72;0;4;CV-12295;FUR-TA-10003954;US-2014-137869
7841;22/07/2016;Standard Class;45,96;0;2;AT-10735;OFF-AP-10002892;CA-2016-116603
7842;23/04/2014;Second Class;58,05;0;3;AG-10390;OFF-BI-10003638;CA-2014-158470
7843;23/04/2014;Second Class;71,28;0;11;AG-10390;OFF-PA-10001569;CA-2014-158470
7844;25/07/2017;Standard Class;124,404;0,3;4;GM-14500;FUR-TA-10001676;US-2017-123834
7845;2/10/2015;Standard Class;154,9;0;5;JK-15205;OFF-PA-10001125;CA-2015-125976
7846;2/10/2015;Standard Class;1871,88;0;12;JK-15205;TEC-PH-10002496;CA-2015-125976
7847;2/03/2016;Standard Class;16,192;0,6;2;DW-13540;FUR-FU-10004053;CA-2016-128706
7848;6/05/2016;Standard Class;18,936;0,2;3;AS-10090;OFF-ST-10000321;CA-2016-104311
7849;6/05/2016;Standard Class;12,672;0,2;3;AS-10090;OFF-ST-10002957;CA-2016-104311
7850;6/05/2016;Standard Class;5,04;0,2;2;AS-10090;OFF-LA-10000973;CA-2016-104311
7851;15/12/2014;Standard Class;8,448;0,2;2;TS-21205;OFF-PA-10000143;CA-2014-169649
7852;15/12/2014;Standard Class;20,388;0,8;2;TS-21205;OFF-AP-10003287;CA-2014-169649
7853;29/12/2015;Standard Class;9,96;0;2;SM-20320;OFF-PA-10001526;CA-2015-144890
7854;12/12/2017;Standard Class;320,64;0;4;BH-11710;OFF-AP-10004540;CA-2017-135587
7855;12/12/2017;Standard Class;52;0;4;BH-11710;TEC-AC-10001266;CA-2017-135587
7856;1/06/2014;First Class;25,584;0,2;2;LW-16825;OFF-BI-10004233;CA-2014-103429
7857;1/06/2014;First Class;464;0;5;LW-16825;TEC-PH-10003505;CA-2014-103429
7858;1/06/2014;First Class;235,95;0;3;LW-16825;OFF-AP-10001005;CA-2014-103429
7859;1/06/2014;First Class;39,96;0;4;LW-16825;OFF-PA-10001712;CA-2014-103429
7860;6/03/2017;Standard Class;18,528;0,7;4;JA-15970;OFF-BI-10002353;CA-2017-152261
7861;17/10/2015;Standard Class;17,9;0;2;KA-16525;TEC-AC-10003038;CA-2015-142993
7862;17/10/2015;Standard Class;81,96;0;2;KA-16525;OFF-ST-10000934;CA-2015-142993
7863;19/07/2015;Second Class;272,736;0,2;3;TG-21310;OFF-ST-10002743;CA-2015-143364
7864;19/07/2015;Second Class;18,496;0,2;4;TG-21310;OFF-PA-10001846;CA-2015-143364
7865;19/07/2015;Second Class;441,92;0,2;2;TG-21310;FUR-CH-10004287;CA-2015-143364
7866;19/07/2015;Second Class;127,764;0,7;6;TG-21310;FUR-BO-10001608;CA-2015-143364
7867;24/11/2014;Second Class;166,44;0;3;DB-13360;OFF-PA-10000357;CA-2014-100972
7868;2/06/2016;Standard Class;13,38;0;2;LS-17245;OFF-PA-10000575;CA-2016-136994
7869;9/07/2017;Standard Class;24;0,2;2;MO-17950;TEC-AC-10002167;US-2017-166233
7870;29/09/2017;Standard Class;24,448;0,2;4;CA-11965;OFF-EN-10004459;CA-2017-122112
7871;7/10/2016;Standard Class;6,16;0;2;DB-12910;OFF-LA-10002271;CA-2016-101672
7872;7/10/2016;Standard Class;915,136;0,2;4;DB-12910;FUR-CH-10004063;CA-2016-101672
7873;7/10/2016;Standard Class;8,56;0;2;DB-12910;OFF-PA-10004610;CA-2016-101672
7874;7/10/2016;Standard Class;97,82;0;2;DB-12910;OFF-PA-10001878;CA-2016-101672
7875;15/09/2017;Standard Class;31,104;0,2;6;DK-12835;OFF-PA-10002036;CA-2017-168403
7876;15/09/2017;Standard Class;11,176;0,2;1;DK-12835;OFF-AP-10003278;CA-2017-168403
7877;18/03/2015;Standard Class;5,04;0,2;2;EB-14170;OFF-LA-10001641;CA-2015-148705
7878;4/12/2016;Second Class;242,176;0,6;4;DR-12940;FUR-FU-10003806;CA-2016-160241
7879;21/06/2016;Standard Class;337,176;0,4;2;JS-15685;FUR-TA-10003392;CA-2016-155747
7880;6/12/2017;Second Class;13,344;0,2;6;LC-16870;OFF-AR-10003856;CA-2017-118017
7881;6/12/2017;Second Class;76,752;0,2;6;LC-16870;TEC-AC-10002006;CA-2017-118017
7882;6/12/2017;Second Class;102,336;0,2;8;LC-16870;TEC-AC-10002006;CA-2017-118017
7883;6/12/2017;Second Class;10,32;0,2;2;LC-16870;OFF-PA-10002246;CA-2017-118017
7884;6/12/2017;Second Class;47,32;0,2;7;LC-16870;OFF-SU-10004782;CA-2017-118017
7885;6/12/2017;Second Class;23,376;0,2;3;LC-16870;FUR-FU-10004351;CA-2017-118017
7886;6/12/2017;Second Class;16,72;0,2;5;LC-16870;FUR-FU-10004270;CA-2017-118017
7887;6/12/2017;Second Class;16,192;0,2;1;LC-16870;FUR-FU-10004053;CA-2017-118017
7888;22/08/2016;Standard Class;32,4;0;5;JP-15520;OFF-PA-10000019;CA-2016-113117
7889;29/12/2016;Standard Class;19,89;0;9;TS-21655;OFF-AR-10003811;CA-2016-148684
7890;29/12/2016;Standard Class;399,98;0;2;TS-21655;TEC-AC-10001838;CA-2016-148684
7891;29/12/2016;Standard Class;343,85;0;5;TS-21655;FUR-FU-10003553;CA-2016-148684
7892;29/12/2016;Standard Class;106,32;0;3;TS-21655;OFF-PA-10003302;CA-2016-148684
7893;30/07/2017;Standard Class;13,92;0,2;3;NM-18445;OFF-BI-10002412;CA-2017-125367
7894;25/06/2017;Standard Class;82,4;0;5;EH-14125;OFF-BI-10002852;CA-2017-124744
7895;25/06/2017;Standard Class;6,24;0;2;EH-14125;OFF-BI-10000145;CA-2017-124744
7896;25/06/2017;Standard Class;447,84;0;8;EH-14125;OFF-PA-10001970;CA-2017-124744
7897;18/08/2017;Standard Class;272,048;0,2;7;DC-12850;OFF-AP-10001563;CA-2017-128363
7898;18/08/2017;Standard Class;1614,582;0,7;6;DC-12850;OFF-BI-10001359;CA-2017-128363
7899;18/08/2017;Standard Class;24,32;0,2;5;DC-12850;OFF-FA-10003495;CA-2017-128363
7900;18/08/2017;Standard Class;1,584;0,2;2;DC-12850;TEC-AC-10003709;CA-2017-128363
7901;18/08/2017;Standard Class;31,984;0,2;1;DC-12850;FUR-FU-10003268;CA-2017-128363
