Row ID;Ship Date;Ship Mode;Sales;Discount;Quantity;Customer ID;Product ID;Product Name;Order ID
9212;15/12/2014;Standard Class;39.88;0;2;DJ-13420;FUR-FU-10000397;Luxo Economy Swing Arm Lamp;CA-2014-144071
9213;15/12/2014;Standard Class;79.44;0;3;DJ-13420;FUR-FU-10000758;DAX Natural Wood-Tone Poster Frame;CA-2014-144071
9214;2/10/2017;First Class;20.66;0.2;7;BF-10975;OFF-LA-10004677;Self-Adhesive Address Labels for Typewriters with Dispenser Box;US-2017-120908
9215;26/11/2016;Standard Class;32.4;0;5;TH-21235;OFF-PA-10004451;Xerox 222;CA-2016-152646
9216;30/11/2017;Standard Class;13.76;0.8;1;JG-15310;OFF-AP-10002311;Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter;CA-2017-103765
9217;17/11/2017;First Class;15.28;0;2;AW-10930;OFF-EN-10004459;Security-Tint Envelopes;US-2017-118157
9218;20/08/2015;Standard Class;44.69;0.2;7;JW-15955;OFF-ST-10002352;Iris Project Case;US-2015-164238
9219;20/08/2015;Standard Class;301.47;0.5;3;JW-15955;FUR-BO-10000780;O'Sullivan Plantations 2-Door Library in Landvery Oak;US-2015-164238
9220;14/10/2017;First Class;11.07;0;3;MH-18025;OFF-LA-10000248;Avery 52;CA-2017-103212
9221;14/10/2017;First Class;1504.52;0;4;MH-18025;FUR-TA-10003473;Bretford Rectangular Conference Table Tops;CA-2017-103212
9222;14/10/2017;First Class;25.92;0;4;MH-18025;OFF-PA-10004355;Xerox 231;CA-2017-103212
9223;4/11/2017;Same Day;7.54;0.8;6;FM-14290;OFF-BI-10001308;GBC Standard Plastic Binding Systems' Combs;CA-2017-121160
9224;4/11/2017;Same Day;1.41;0.8;2;FM-14290;OFF-BI-10003094;Self-Adhesive Ring Binder Labels;CA-2017-121160
9225;4/11/2017;Same Day;4.14;0.8;4;FM-14290;OFF-BI-10004040;Wilson Jones Impact Binders;CA-2017-121160
9226;4/11/2017;Same Day;52.75;0.2;3;FM-14290;OFF-ST-10002485;Rogers Deluxe File Chest;CA-2017-121160
9227;24/03/2017;Standard Class;381.36;0;7;GZ-14545;OFF-AP-10001205;Belkin 5 Outlet SurgeMaster Power Centers;CA-2017-140515
9228;3/11/2014;Same Day;6.72;0;4;TC-21535;OFF-AR-10001868;Prang Dustless Chalk Sticks;CA-2014-153619
9229;26/07/2017;First Class;15.19;0.2;3;TB-21520;OFF-BI-10003429;Cardinal HOLDit! Binder Insert Strips,Extra Strips;CA-2017-133718
9230;26/07/2017;First Class;58.32;0;9;TB-21520;OFF-PA-10002689;Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright);CA-2017-133718
9231;31/12/2014;Standard Class;946.76;0.7;6;RP-19390;OFF-BI-10003650;GBC DocuBind 300 Electric Binding Machine;CA-2014-148383
9232;6/09/2016;Standard Class;94.68;0;9;LR-16915;FUR-FU-10001889;Ultra Door Pull Handle;CA-2016-126732
9233;6/09/2016;Standard Class;23.67;0;3;LR-16915;OFF-ST-10000321;Akro Stacking Bins;CA-2016-126732
9234;6/09/2016;Standard Class;1091.17;0.2;4;LR-16915;TEC-PH-10001530;Cisco Unified IP Phone 7945G VoIP phone;CA-2016-126732
9235;6/09/2016;Standard Class;18.69;0;7;LR-16915;OFF-AR-10004752;Blackstonian Pencils;CA-2016-126732
9236;6/09/2016;Standard Class;568.73;0.2;3;LR-16915;FUR-TA-10001539;Chromcraft Rectangular Conference Tables;CA-2016-126732
9237;6/09/2016;Standard Class;7.31;0.2;1;LR-16915;OFF-BI-10001553;SpineVue Locking Slant-D Ring Binders by Cardinal;CA-2016-126732
9238;14/02/2017;First Class;147.57;0.2;2;MM-17260;FUR-FU-10003601;Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting;CA-2017-138156
9239;2/11/2017;Standard Class;56.78;0.2;7;NB-18655;OFF-PA-10001685;Easy-staple paper;CA-2017-110310
9240;2/11/2017;Standard Class;5.61;0.7;3;NB-18655;OFF-BI-10001097;Avery Hole Reinforcements;CA-2017-110310
9241;2/11/2017;Standard Class;6.58;0.2;3;NB-18655;OFF-AR-10001662;Rogers Handheld Barrel Pencil Sharpener;CA-2017-110310
9242;14/07/2014;Standard Class;14.3;0.2;6;DS-13030;OFF-BI-10002609;Avery Hidden Tab Dividers for Binding Systems;CA-2014-113271
9243;14/07/2014;Standard Class;119.83;0.15;1;DS-13030;FUR-BO-10004218;Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order;CA-2014-113271
9244;14/07/2014;Standard Class;5.56;0;2;DS-13030;OFF-AR-10003251;Prang Drawing Pencil Set;CA-2014-113271
9245;14/07/2014;Standard Class;32.4;0;5;DS-13030;OFF-PA-10002365;Xerox 1967;CA-2014-113271
9246;26/05/2017;Standard Class;9.84;0;3;VF-21715;OFF-AR-10003651;Newell 350;CA-2017-130106
9247;26/05/2017;Standard Class;2.78;0;1;VF-21715;OFF-AR-10003732;Newell 333;CA-2017-130106
9248;14/11/2016;Standard Class;3.64;0.2;1;SW-20275;OFF-BI-10002557;Presstex Flexible Ring Binders;CA-2016-127761
9249;14/11/2016;Standard Class;881.93;0;7;SW-20275;TEC-PH-10003691;BlackBerry Q10;CA-2016-127761
9250;6/12/2016;Standard Class;115.84;0;8;PW-19030;OFF-BI-10001107;GBC White Gloss Covers, Plain Front;CA-2016-105354
9251;8/03/2017;Standard Class;107.65;0.2;2;KD-16615;OFF-BI-10004224;Catalog Binders with Expanding Posts;CA-2017-155712
9252;25/09/2017;Second Class;199.95;0;5;DO-13645;TEC-AC-10001114;Microsoft Wireless Mobile Mouse 4000;CA-2017-102309
9253;25/09/2017;Second Class;12.96;0;2;DO-13645;OFF-PA-10002005;Xerox 225;CA-2017-102309
9254;15/02/2014;Second Class;60.89;0;1;GA-14725;FUR-CH-10001146;Global Value Mid-Back Manager's Chair, Gray;CA-2014-168368
9255;15/02/2014;Second Class;14.94;0;3;GA-14725;OFF-LA-10004853;Avery 483;CA-2014-168368
9256;15/02/2014;Second Class;9.64;0;2;GA-14725;OFF-BI-10004728;Wilson Jones Turn Tabs Binder Tool for Ring Binders;CA-2014-168368
9257;15/02/2014;Second Class;332.94;0;3;GA-14725;FUR-FU-10002298;"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle";CA-2014-168368
9258;15/02/2014;Second Class;51.9;0;3;GA-14725;OFF-BI-10004654;VariCap6 Expandable Binder;CA-2014-168368
9259;15/02/2014;Second Class;64.96;0;2;GA-14725;OFF-ST-10002583;Fellowes Neat Ideas Storage Cubes;CA-2014-168368
9260;14/11/2017;Second Class;25.5;0;3;JL-15505;OFF-SU-10004661;Acme Titanium Bonded Scissors;CA-2017-167976
9261;2/09/2017;Same Day;215.98;0.2;3;SU-20665;FUR-CH-10003061;Global Leather Task Chair, Black;CA-2017-111388
9262;13/10/2015;Standard Class;389.97;0;3;FM-14380;FUR-CH-10000513;High-Back Leather Manager's Chair;CA-2015-124499
9263;13/10/2015;Standard Class;269.91;0.1;5;FM-14380;OFF-AP-10002191;Belkin 8 Outlet SurgeMaster II Gold Surge Protector;CA-2015-124499
9264;1/12/2017;Standard Class;11.67;0.7;3;MY-17380;OFF-BI-10000216;"Mead 1st Gear 2"" Zipper Binder, Asst. Colors";US-2017-128118
9265;1/12/2017;Standard Class;64.85;0.2;7;MY-17380;OFF-EN-10003448;Peel & Seel Recycled Catalog Envelopes, Brown;US-2017-128118
9266;9/02/2014;First Class;14.56;0;2;NM-18445;FUR-FU-10002111;Master Caster Door Stop, Large Brown;CA-2014-125759
9267;25/09/2015;Same Day;102.58;0.1;1;CS-11950;FUR-CH-10001545;Hon Comfortask Task/Swivel Chairs;CA-2015-151869
9268;25/09/2015;Same Day;20.04;0;3;CS-11950;OFF-PA-10002947;Xerox 1923;CA-2015-151869
9269;28/08/2017;Standard Class;32.09;0.2;7;PK-19075;OFF-BI-10003476;Avery Metallic Poly Binders;US-2017-102183
9270;28/08/2017;Standard Class;4305.55;0.2;6;PK-19075;OFF-BI-10001359;GBC DocuBind TL300 Electric Binding System;US-2017-102183
9271;17/05/2016;Standard Class;10.02;0;3;HM-14860;FUR-FU-10000320;OIC Stacking Trays;CA-2016-100510
9272;17/05/2016;Standard Class;631.96;0;4;HM-14860;TEC-PH-10001835;Jawbone JAMBOX Wireless Bluetooth Speaker;CA-2016-100510
9273;6/09/2017;Standard Class;1577.94;0;3;AH-10210;OFF-BI-10003650;GBC DocuBind 300 Electric Binding Machine;CA-2017-146983
9274;10/10/2014;Same Day;255.85;0;7;FC-14335;OFF-AR-10000937;Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set;US-2014-134054
9275;29/05/2016;Second Class;184.7;0.2;6;CP-12085;OFF-ST-10000532;Advantus Rolling Drawer Organizers;CA-2016-113236
9276;29/05/2016;Second Class;47.92;0.2;2;CP-12085;TEC-AC-10001267;Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...;CA-2016-113236
9277;5/12/2017;Standard Class;15.94;0.2;4;SC-20305;OFF-LA-10004853;Avery 483;CA-2017-122539
9278;5/12/2017;Standard Class;8;0.7;7;SC-20305;OFF-BI-10001759;"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue";CA-2017-122539
9279;5/12/2017;Standard Class;398.97;0.3;2;SC-20305;FUR-CH-10003379;Global Commerce Series High-Back Swivel/Tilt Chairs;CA-2017-122539
9280;24/09/2016;Standard Class;163.88;0;2;HJ-14875;FUR-BO-10002853;O'Sullivan 5-Shelf Heavy-Duty Bookcases;CA-2016-166772
9281;15/09/2017;Standard Class;67.9;0;5;CB-12025;OFF-AP-10000027;Hoover Commercial SteamVac;US-2017-152898
9282;4/01/2017;Standard Class;72.22;0.2;4;EH-14185;OFF-PA-10002421;Embossed Ink Jet Note Cards;CA-2016-160486
9283;4/09/2017;Second Class;11.7;0.2;2;LW-17215;OFF-LA-10002475;Avery 519;CA-2017-102218
9284;23/11/2014;Standard Class;392.94;0;3;MK-17905;FUR-CH-10001482;Office Star - Mesh Screen back chair with Vinyl seat;CA-2014-161032
9285;24/11/2015;First Class;18.18;0.2;1;JH-15820;FUR-FU-10000087;"Executive Impressions 14"" Two-Color Numerals Wall Clock";CA-2015-102778
9286;26/06/2017;Standard Class;6.89;0.8;3;DB-13270;OFF-BI-10003166;GBC Plasticlear Binding Covers;CA-2017-154011
9287;26/06/2017;Standard Class;457.49;0.3;3;DB-13270;FUR-TA-10000688;Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base;CA-2017-154011
9288;3/12/2017;First Class;1079.32;0.3;6;TB-21625;FUR-CH-10003981;Global Commerce Series Low-Back Swivel/Tilt Chairs;US-2017-165456
9289;26/04/2014;Second Class;48.91;0;1;NM-18445;OFF-PA-10001878;Xerox 1891;CA-2014-111857
9290;25/09/2014;First Class;9.84;0;3;TT-21220;OFF-AR-10002375;Newell 351;CA-2014-163650
9291;25/09/2014;First Class;34.5;0;3;TT-21220;OFF-BI-10004965;Ibico Covers for Plastic or Wire Binding Elements;CA-2014-163650
9292;2/03/2017;Same Day;0.56;0.8;1;RS-19765;OFF-BI-10004022;Acco Suede Grain Vinyl Round Ring Binder;CA-2017-124114
9293;21/11/2017;Second Class;43.8;0;6;TB-21625;OFF-BI-10000050;Angle-D Binders with Locking Rings, Label Holders;US-2017-116505
9294;1/06/2017;Standard Class;13.87;0.2;3;AM-10360;OFF-PA-10002464;HP Office Recycled Paper (20Lb. and 87 Bright);CA-2017-161340
9295;1/06/2017;Standard Class;115.96;0.5;4;AM-10360;FUR-BO-10004709;Bush Westfield Collection Bookcases, Medium Cherry Finish;CA-2017-161340
9296;22/04/2015;Second Class;41.42;0.2;2;MP-17965;TEC-AC-10003590;TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem;US-2015-163433
9297;22/04/2015;Second Class;244.77;0.2;4;MP-17965;TEC-PH-10003357;Grandstream GXP2100 Mainstream Business Phone;US-2015-163433
9298;22/04/2015;Second Class;74.35;0.2;3;MP-17965;OFF-AR-10003373;Boston School Pro Electric Pencil Sharpener, 1670;US-2015-163433
9299;22/04/2015;Second Class;4.31;0.8;2;MP-17965;OFF-BI-10003676;GBC Standard Recycled Report Covers, Clear Plastic Sheets;US-2015-163433
9300;22/04/2015;Second Class;56.69;0.3;1;MP-17965;FUR-CH-10000225;Global Geo Office Task Chair, Gray;US-2015-163433
9301;22/04/2015;Second Class;97.97;0.2;2;MP-17965;TEC-PH-10001870;Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5;US-2015-163433
9302;22/04/2015;Second Class;7.87;0.2;3;MP-17965;OFF-AR-10003481;Newell 348;US-2015-163433
9303;22/04/2015;Second Class;15.55;0.2;3;MP-17965;OFF-PA-10003936;Xerox 1994;US-2015-163433
9304;22/04/2015;Second Class;1.48;0.8;1;MP-17965;OFF-BI-10000320;GBC Plastic Binding Combs;US-2015-163433
9305;24/09/2015;Standard Class;8.4;0;5;MH-17290;OFF-AR-10001972;Newell 323;CA-2015-137603
9306;30/03/2014;Standard Class;6.56;0;2;CA-12265;OFF-AR-10003829;Newell 35;CA-2014-128237
9307;30/03/2014;Standard Class;14.88;0;2;CA-12265;OFF-AR-10003338;"Eberhard Faber 3 1/2"" Golf Pencils";CA-2014-128237
9308;30/03/2014;Standard Class;45.48;0;4;CA-12265;TEC-AC-10002558;Imation Swivel Flash Drive USB flash drive - 8 GB;CA-2014-128237
9309;30/03/2014;Standard Class;25.44;0;6;CA-12265;OFF-AR-10000034;BIC Brite Liner Grip Highlighters, Assorted, 5/Pack;CA-2014-128237
9310;31/08/2016;Standard Class;146.69;0.2;8;KD-16615;OFF-BI-10001510;Deluxe Heavy-Duty Vinyl Round Ring Binder;US-2016-102141
9311;12/03/2017;Standard Class;4.93;0.2;2;DW-13540;OFF-LA-10000134;Avery 511;CA-2017-148642
9312;12/03/2017;Standard Class;63.49;0.2;4;DW-13540;OFF-AR-10000588;Newell 345;CA-2017-148642
9313;11/11/2015;Same Day;418.32;0;7;AG-10495;OFF-ST-10003282;Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers;CA-2015-111948
9314;11/11/2015;Same Day;123.86;0.1;2;AG-10495;OFF-AP-10002311;Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter;CA-2015-111948
9315;9/04/2016;Standard Class;118.78;0.4;3;JH-16180;TEC-PH-10000141;Clearsounds A400;CA-2016-161907
9316;9/04/2016;Standard Class;769.18;0.2;4;JH-16180;OFF-SU-10000646;Premier Automatic Letter Opener;CA-2016-161907
9317;26/02/2017;Standard Class;47.9;0.2;1;DK-13090;TEC-AC-10002076;Microsoft Natural Keyboard Elite;CA-2017-124940
9318;25/07/2017;Standard Class;13.36;0;2;AR-10825;OFF-PA-10000743;Xerox 1977;US-2017-108343
9319;25/07/2017;Standard Class;163.76;0.1;2;AR-10825;FUR-CH-10002780;Office Star - Task Chair with Contemporary Loop Arms;US-2017-108343
9320;25/07/2017;Standard Class;183.92;0;4;AR-10825;FUR-FU-10000747;Tenex B1-RE Series Chair Mats for Low Pile Carpets;US-2017-108343
9321;8/11/2016;Standard Class;11.38;0.6;3;SM-20005;FUR-FU-10002445;DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7;US-2016-111563
9322;8/11/2016;Standard Class;66.11;0.6;4;SM-20005;FUR-FU-10000723;Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting;US-2016-111563
9323;29/09/2017;Standard Class;211.04;0;8;DB-13660;OFF-PA-10003641;Xerox 1909;CA-2017-121853
9324;29/09/2017;Standard Class;594.82;0.2;2;DB-13660;FUR-CH-10003973;GuestStacker Chair with Chrome Finish Legs;CA-2017-121853
9325;29/09/2017;Standard Class;72.96;0.2;3;DB-13660;OFF-BI-10000977;Ibico Plastic Spiral Binding Combs;CA-2017-121853
9326;10/09/2017;First Class;80.96;0;4;PF-19225;FUR-FU-10004053;DAX Two-Tone Silver Metal Document Frame;US-2017-130687
9327;10/09/2017;First Class;455.71;0.2;2;PF-19225;TEC-PH-10002033;Konftel 250 Conference phone - Charcoal black;US-2017-130687
9328;10/09/2017;First Class;25.98;0;1;PF-19225;OFF-AR-10004260;Boston 1799 Powerhouse Electric Pencil Sharpener;US-2017-130687
9329;30/11/2015;First Class;45.28;0;4;AJ-10945;OFF-AP-10004655;Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter;CA-2015-164497
9330;18/11/2015;Standard Class;15.56;0;2;EB-14110;OFF-EN-10001539;Staple envelope;US-2015-153283
9331;3/10/2016;Standard Class;859.2;0.2;3;ES-14080;TEC-PH-10001817;Wilson Electronics DB Pro Signal Booster;CA-2016-108056
9332;13/09/2017;Second Class;195.68;0;4;SS-20410;OFF-AP-10002578;Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote;CA-2017-127726
9333;13/09/2017;Second Class;14.2;0;4;SS-20410;OFF-FA-10000992;Acco Clips to Go Binder Clips, 24 Clips in Two Sizes;CA-2017-127726
9334;2/05/2017;First Class;314.35;0.2;3;AG-10900;FUR-BO-10001798;Bush Somerset Collection Bookcase;CA-2017-110198
9335;2/05/2017;First Class;4.61;0.2;2;AG-10900;OFF-LA-10004409;Avery 492;CA-2017-110198
9336;20/09/2017;Standard Class;17.9;0;5;CY-12745;OFF-FA-10000621;OIC Colored Binder Clips, Assorted Sizes;CA-2017-130715
9337;22/10/2014;Second Class;2.99;0.2;1;RP-19270;OFF-BI-10003196;Accohide Poly Flexible Ring Binders;CA-2014-155264
9338;22/10/2014;Second Class;20.06;0.2;6;RP-19270;OFF-BI-10003727;Avery Durable Slant Ring Binders With Label Holder;CA-2014-155264
9339;22/10/2014;Second Class;146.73;0;3;RP-19270;OFF-PA-10003228;Xerox 1917;CA-2014-155264
9340;22/10/2014;Second Class;18.75;0;5;RP-19270;OFF-LA-10002787;Avery 480;CA-2014-155264
9341;22/10/2014;Second Class;117.58;0.2;3;RP-19270;TEC-PH-10001305;Panasonic KX TS208W Corded phone;CA-2014-155264
9342;18/03/2016;Standard Class;51.18;0.2;7;DB-13360;OFF-BI-10001036;Cardinal EasyOpen D-Ring Binders;CA-2016-119123
9343;20/02/2017;First Class;455.97;0.4;5;CK-12325;FUR-TA-10001086;SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine;CA-2017-109085
9344;20/02/2017;First Class;5.72;0.7;5;CK-12325;OFF-BI-10001525;"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red";CA-2017-109085
9345;20/02/2017;First Class;57.59;0.4;1;CK-12325;TEC-PH-10000526;Vtech CS6719;CA-2017-109085
9346;20/02/2017;First Class;30.14;0.2;2;CK-12325;FUR-FU-10004973;Flat Face Poster Frame;CA-2017-109085
9347;20/02/2017;First Class;899.43;0.3;5;CK-12325;FUR-CH-10003981;Global Commerce Series Low-Back Swivel/Tilt Chairs;CA-2017-109085
9348;28/12/2016;Standard Class;842.72;0;8;DN-13690;FUR-FU-10000277;Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting;CA-2016-114860
9349;28/12/2016;Standard Class;41.96;0;2;DN-13690;FUR-FU-10001934;Magnifier Swing Arm Lamp;CA-2016-114860
9350;27/09/2016;Standard Class;13.22;0.2;4;DP-13105;OFF-BI-10004970;"ACCOHIDE 3-Ring Binder, Blue, 1""";CA-2016-159009
9351;27/09/2016;Standard Class;184.75;0.2;3;DP-13105;FUR-CH-10003396;Global Deluxe Steno Chair;CA-2016-159009
9352;26/09/2017;First Class;520.46;0.3;2;RO-19780;FUR-CH-10003973;GuestStacker Chair with Chrome Finish Legs;CA-2017-148411
9353;26/09/2017;First Class;11.42;0.2;3;RO-19780;OFF-PA-10002109;Wirebound Voice Message Log Book;CA-2017-148411
9354;5/12/2015;Standard Class;19.44;0;3;MA-17560;OFF-PA-10001826;Xerox 207;CA-2015-110324
9355;5/12/2015;Standard Class;3.64;0;2;MA-17560;OFF-AR-10000823;Newell 307;CA-2015-110324
9356;5/12/2015;Standard Class;18.54;0;2;MA-17560;OFF-PA-10001776;"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book";CA-2015-110324
9357;28/01/2016;Second Class;43.12;0.2;5;JD-15895;OFF-BI-10003676;GBC Standard Recycled Report Covers, Clear Plastic Sheets;CA-2016-168046
9358;28/01/2016;Second Class;313.72;0.4;3;JD-15895;FUR-TA-10001095;Chromcraft Round Conference Tables;CA-2016-168046
9359;28/01/2016;Second Class;45.98;0;1;JD-15895;FUR-FU-10000747;Tenex B1-RE Series Chair Mats for Low Pile Carpets;CA-2016-168046
9360;28/01/2016;Second Class;428.68;0;7;JD-15895;OFF-ST-10004337;SAFCO Commercial Wire Shelving, 72h;CA-2016-168046
9361;25/03/2017;Standard Class;30.58;0.2;6;PS-18970;OFF-BI-10004410;C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack;CA-2017-111591
9362;25/03/2017;Standard Class;13.02;0;7;PS-18970;OFF-FA-10004838;Super Bands, 12/Pack;CA-2017-111591
9363;25/03/2017;Standard Class;22.14;0;3;PS-18970;FUR-FU-10002364;Eldon Expressions Wood Desk Accessories, Oak;CA-2017-111591
9364;25/03/2017;Standard Class;359.32;0;4;PS-18970;OFF-ST-10001809;Fellowes Officeware Wire Shelving;CA-2017-111591
9365;25/08/2014;First Class;11.56;0;2;JF-15415;OFF-PA-10001846;Xerox 1899;US-2014-166828
9366;13/06/2014;Standard Class;68.48;0.2;2;RD-19480;OFF-BI-10003876;"Green Canvas Binder for 8-1/2"" x 14"" Sheets";CA-2014-108147
9367;13/06/2014;Standard Class;1676.88;0;6;RD-19480;OFF-ST-10003470;Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units;CA-2014-108147
9368;9/04/2016;First Class;37.94;0;2;ES-14080;OFF-PA-10004243;Xerox 1939;CA-2016-154998
9369;9/11/2017;Second Class;272.97;0;3;KN-16390;FUR-CH-10000422;Global Highback Leather Tilter in Burgundy;CA-2017-113460
9370;31/05/2015;First Class;41.57;0.2;4;VP-21760;FUR-FU-10002506;"Tensor ""Hersey Kiss"" Styled Floor Lamp";CA-2015-111339
9371;31/05/2015;First Class;317.06;0.3;3;VP-21760;FUR-CH-10000863;Novimex Swivel Fabric Task Chair;CA-2015-111339
9372;31/05/2015;First Class;8.04;0.2;5;VP-21760;OFF-FA-10002988;Ideal Clamps;CA-2015-111339
9373;11/05/2017;Standard Class;419.94;0.2;7;CS-11950;TEC-PH-10003437;Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with;CA-2017-102820
9374;9/06/2016;Standard Class;61.38;0;6;KB-16600;OFF-SU-10002537;Acme Box Cutter Scissors;CA-2016-149671
9375;19/12/2015;Second Class;50;0;2;AJ-10945;TEC-AC-10003063;Micro Innovations USB RF Wireless Keyboard with Mouse;CA-2015-126347
9376;29/12/2017;Standard Class;31.8;0;3;PO-18865;TEC-AC-10003237;Memorex Micro Travel Drive 4 GB;CA-2017-108756
9377;21/12/2017;Standard Class;32.56;0;2;DP-13105;OFF-ST-10001031;Adjustable Personal File Tote;CA-2017-155362
9378;15/05/2016;Standard Class;7.07;0.2;2;GM-14500;OFF-EN-10001535;Grip Seal Envelopes;CA-2016-117625
9379;27/12/2014;Second Class;45.53;0.2;3;CC-12670;OFF-PA-10001295;Computer Printout Paper with Letter-Trim Perforations;CA-2014-154158
9380;27/12/2014;Second Class;64.78;0.2;1;CC-12670;FUR-CH-10004698;Padded Folding Chairs, Black, 4/Carton;CA-2014-154158
9381;27/12/2014;Second Class;424.27;0.2;2;CC-12670;OFF-ST-10000078;Tennsco 6- and 18-Compartment Lockers;CA-2014-154158
9382;27/12/2014;Second Class;1.34;0.2;1;CC-12670;OFF-AR-10001868;Prang Dustless Chalk Sticks;CA-2014-154158
9383;27/12/2014;Second Class;83.92;0.2;5;CC-12670;OFF-ST-10004950;Acco Perma 3000 Stacking Storage Drawers;CA-2014-154158
9384;16/08/2017;Standard Class;25.92;0;4;SJ-20125;OFF-PA-10003441;Xerox 226;CA-2017-100433
9385;31/08/2017;Standard Class;120.58;0.2;8;SF-20200;FUR-FU-10004973;Flat Face Poster Frame;CA-2017-163097
9386;23/01/2017;Standard Class;79.92;0;4;RM-19375;OFF-PA-10000157;Xerox 191;US-2017-127292
9387;23/01/2017;Standard Class;12.28;0;1;RM-19375;OFF-PA-10001970;Xerox 1881;US-2017-127292
9388;23/01/2017;Standard Class;542.94;0;3;RM-19375;OFF-AP-10000828;Avanti 4.4 Cu. Ft. Refrigerator;US-2017-127292
9389;23/01/2017;Standard Class;2.04;0;1;RM-19375;OFF-EN-10001509;Poly String Tie Envelopes;US-2017-127292
9390;24/06/2015;Standard Class;228.92;0.2;5;KM-16375;OFF-ST-10003692;Recycled Steel Personal File for Hanging File Folders;CA-2015-163734
9391;16/03/2017;First Class;7.99;0.2;1;FH-14275;TEC-PH-10004700;PowerGen Dual USB Car Charger;CA-2017-162474
9392;25/10/2015;Same Day;582.34;0.2;8;DG-13300;FUR-CH-10000422;Global Highback Leather Tilter in Burgundy;CA-2015-130848
9393;23/09/2014;First Class;629.95;0;5;MW-18220;TEC-PH-10003484;Ooma Telo VoIP Home Phone System;CA-2014-125997
9394;23/09/2014;First Class;631.78;0.1;2;MW-18220;FUR-CH-10001394;Global Leather Executive Chair;CA-2014-125997
9395;23/09/2014;First Class;801.57;0.2;2;MW-18220;FUR-BO-10002213;DMI Eclipse Executive Suite Bookcases;CA-2014-125997
9396;23/09/2014;First Class;75.18;0;6;MW-18220;OFF-LA-10002762;Avery 485;CA-2014-125997
9397;23/09/2014;First Class;30.98;0;1;MW-18220;OFF-AP-10003842;Euro-Pro Shark Turbo Vacuum;CA-2014-125997
9398;23/09/2014;First Class;1349.91;0;9;MW-18220;TEC-PH-10003072;Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System;CA-2014-125997
9399;15/11/2016;Standard Class;14.11;0.2;6;SC-20845;OFF-AR-10003394;Newell 332;CA-2016-103128
9400;21/09/2015;Standard Class;31.12;0;4;BD-11500;OFF-EN-10001539;Staple envelope;CA-2015-167696
9401;28/06/2014;Standard Class;4.27;0.2;2;LP-17080;FUR-FU-10001731;Acrylic Self-Standing Desk Frames;CA-2014-159814
9402;17/08/2016;Second Class;209.15;0.4;2;NP-18700;FUR-TA-10001095;Chromcraft Round Conference Tables;CA-2016-105459
9403;17/08/2016;Second Class;1591.02;0;6;NP-18700;OFF-ST-10000078;Tennsco 6- and 18-Compartment Lockers;CA-2016-105459
9404;17/04/2017;Standard Class;7.92;0.2;5;DP-13105;OFF-FA-10004076;Translucent Push Pins by OIC;CA-2017-141663
9405;17/03/2014;First Class;574.91;0.3;2;RB-19465;TEC-MA-10003626;Hewlett-Packard Deskjet 6540 Color Inkjet Printer;CA-2014-152618
9406;17/03/2014;First Class;8.45;0.2;2;RB-19465;OFF-PA-10001215;Xerox 1963;CA-2014-152618
9407;24/09/2017;Second Class;1071;0;9;LC-17140;TEC-AC-10002842;WD My Passport Ultra 2TB Portable External Hard Drive;CA-2017-162789
9408;24/09/2017;Second Class;12.07;0;1;LC-17140;FUR-FU-10004864;Eldon 500 Class Desk Accessories;CA-2017-162789
9409;13/12/2017;First Class;3.27;0.7;1;WB-21850;OFF-BI-10000014;Heavy-Duty E-Z-D Binders;US-2017-110149
9410;13/12/2017;First Class;87.92;0.2;5;WB-21850;FUR-FU-10001475;"Contract Clock, 14"", Brown";US-2017-110149
