Customer ID;Postal Code;City
PO-19180;55113;Roseville
DA-13450;23464;Virginia Beach
AH-10690;75220;Dallas
JK-15730;94521;Concord
MS-17530;72032;Conway
JK-15640;19120;Philadelphia
CM-12235;72209;Little Rock
RS-19420;6450;Meriden
BP-11185;19143;Philadelphia
MA-17995;82001;Cheyenne
EB-13705;92804;Anaheim
RD-19900;47401;Bloomington
EH-14005;72401;Jonesboro
FM-14290;19140;Philadelphia
FG-14260;1841;Lawrence
MV-17485;10011;New York City
JW-15220;92105;San Diego
EH-13765;94109;San Francisco
LS-17245;94110;San Francisco
BP-11050;2920;Cranston
CC-12220;42301;Owensboro
JM-15580;21215;Baltimore
RD-19720;60610;Chicago
SS-20410;30318;Atlanta
KD-16495;90036;Los Angeles
PL-18925;90049;Los Angeles
ZD-21925;47374;Richmond
LS-16945;94110;San Francisco
PB-18805;94122;San Francisco
PC-18745;7090;Westfield
FM-14290;94122;San Francisco
KD-16495;95123;San Jose
SC-20680;98115;Seattle
DW-13585;42301;Owensboro
PF-19120;10035;New York City
DK-13225;10011;New York City
RB-19435;22153;Springfield
GD-14590;98226;Bellingham
RA-19885;35601;Decatur
DB-13555;72701;Fayetteville
RL-19615;19120;Philadelphia
RB-19465;98103;Seattle
JF-15295;75023;Plano
RW-19690;90049;Los Angeles
VG-21790;90032;Los Angeles
JM-15265;90036;Los Angeles
BE-11455;50315;Des Moines
CB-12535;38671;Southaven
SD-20485;77041;Houston
SG-20890;10009;New York City
TS-21430;19601;Reading
DK-13225;94109;San Francisco
ML-17395;90045;Los Angeles
MA-17560;90004;Los Angeles
LR-17035;94109;San Francisco
BE-11335;10009;New York City
CC-12145;92105;San Diego
BD-11770;10024;New York City
JK-15640;10011;New York City
DB-13615;28205;Charlotte
RR-19525;66212;Overland Park
SV-20935;85204;Mesa
RB-19465;74133;Tulsa
MV-18190;10035;New York City
EH-14185;19143;Philadelphia
JS-16030;39401;Hattiesburg
ES-14020;90049;Los Angeles
NS-18640;43229;Columbus
SH-19975;83605;Caldwell
RF-19345;85023;Phoenix
DL-12865;33142;Miami
AG-10390;90004;Los Angeles
SW-20245;12180;Troy
KN-16390;2740;New Bedford
GB-14530;29501;Florence
CL-12565;90049;Los Angeles
KF-16285;90008;Los Angeles
AY-10555;90049;Los Angeles
BD-11635;43229;Columbus
HG-15025;70065;Kenner
CB-12025;75104;Cedar Hill
LS-16945;2908;Providence
DM-13015;43130;Lancaster
AC-10615;98115;Seattle
LT-17110;28540;Jacksonville
AH-10585;33142;Miami
SS-20140;3060;Nashua
TD-20995;10011;New York City
PP-18955;90036;Los Angeles
PG-18820;75007;Carrollton
AA-10645;40324;Georgetown
FA-14230;90008;Los Angeles
TB-21520;85635;Sierra Vista
AH-10075;37918;Knoxville
CP-12085;85705;Tucson
BF-11215;55407;Minneapolis
CP-12340;33142;Miami
LS-17245;77036;Houston
TS-21655;53209;Milwaukee
JS-15940;43130;Lancaster
NF-18385;78539;Edinburg
KN-16705;10009;New York City
GA-14725;19120;Philadelphia
EH-14125;14609;Rochester
RA-19285;92037;San Diego
TT-21070;19120;Philadelphia
AH-10465;38134;Bartlett
CC-12430;90712;Lakewood
KD-16495;19120;Philadelphia
BG-11035;78745;Austin
FH-14365;90008;Los Angeles
PG-18820;10011;New York City
NZ-18565;77070;Houston
TB-21595;79424;Lubbock
JE-15475;77095;Houston
EH-13945;92627;Costa Mesa
BF-10975;30076;Roswell
PC-18745;80538;Loveland
SV-20365;10035;New York City
Dp-13240;19143;Philadelphia
HR-14830;33178;Miami
WB-21850;75051;Grand Prairie
AS-10090;60653;Chicago
SP-20920;44134;Parma
SP-20650;94061;Redwood City
CM-12655;10011;New York City
JR-16210;97477;Springfield
CB-12415;60610;Chicago
SD-20485;76021;Bedford
SS-20140;90036;Los Angeles
EH-13990;10009;New York City
AH-10030;94109;San Francisco
EM-14200;23464;Virginia Beach
TB-21190;10011;New York City
AB-10165;37087;Lebanon
AO-10810;90045;Los Angeles
TT-21220;91911;Chula Vista
KN-16705;78501;Mcallen
FO-14305;33021;Hollywood
GA-14725;94110;San Francisco
NC-18415;93454;Santa Maria
JF-15190;6040;Manchester
GT-14710;68104;Omaha
KM-16660;95123;San Jose
PJ-18835;94122;San Francisco
AC-10660;94109;San Francisco
JG-15310;90805;Long Beach
RM-19375;31907;Columbus
EK-13795;94110;San Francisco
RD-19585;90004;Los Angeles
CV-12805;19120;Philadelphia
AG-10330;74133;Tulsa
GM-14440;90049;Los Angeles
MC-17605;33801;Lakeland
ES-14020;77036;Houston
MM-17920;22153;Springfield
MH-17440;10035;New York City
NZ-18565;65807;Springfield
GB-14575;29203;Columbia
DB-13270;97206;Portland
JK-15625;19120;Philadelphia
AM-10705;60016;Des Plaines
MW-18220;98103;Seattle
AG-10330;77095;Houston
CM-12160;19143;Philadelphia
RA-19915;47201;Columbus
SB-20185;60201;Evanston
PK-19075;92307;Apple Valley
SV-20935;43229;Columbus
MG-17650;43302;Marion
CM-12445;77095;Houston
ME-18010;43302;Marion
YS-21880;98103;Seattle
MB-17305;98632;Longview
AS-10240;90278;Redondo Beach
MC-17425;10035;New York City
PG-18820;40214;Louisville
JS-16030;48183;Trenton
JB-16000;90045;Los Angeles
DK-12985;37075;Hendersonville
JF-15490;97206;Portland
PO-18850;75061;Irving
BT-11530;44105;Cleveland
NW-18400;50701;Waterloo
JF-15415;98105;Seattle
AC-10420;19120;Philadelphia
TB-21280;10009;New York City
HA-14905;95123;San Jose
LH-17155;90008;Los Angeles
LO-17170;3301;Concord
DP-13390;38401;Columbia
CR-12580;98006;Bellevue
KB-16405;98105;Seattle
ML-17410;47201;Columbus
MC-17575;60623;Chicago
VM-21685;30062;Marietta
VW-21775;36116;Montgomery
GK-14620;75023;Plano
AT-10435;33319;Tamarac
AR-10825;43229;Columbus
JH-15820;10009;New York City
RA-19285;47374;Richmond
RO-19780;98115;Seattle
LR-17035;11561;Long Beach
MK-17905;61107;Rockford
YS-21880;31907;Columbus
JH-15910;74133;Tulsa
AT-10735;37211;Nashville
RM-19675;2138;Cambridge
BB-11545;94601;Oakland
AS-10285;60067;Palatine
DK-13375;98105;Seattle
JH-15910;45231;Cincinnati
JK-15205;43302;Marion
EH-13765;90049;Los Angeles
VW-21775;44107;Lakewood
CG-12040;37087;Lebanon
EB-13705;94122;San Francisco
NF-18595;95928;Chico
ME-17725;24153;Salem
AZ-10750;90008;Los Angeles
RF-19345;10024;New York City
AJ-10780;1915;Beverly
SF-20965;92024;San Diego
MZ-17335;94109;San Francisco
SB-20170;60623;Chicago
AH-10210;75220;Dallas
NK-18490;78415;Corpus Christi
AI-10855;10035;New York City
TP-21565;97405;Eugene
LW-17125;93030;Oxnard
NG-18355;6824;Fairfield
NG-18355;49201;Jackson
EB-13750;92677;Laguna Niguel
SP-20860;32216;Jacksonville
SP-20545;10550;Mount Vernon
RB-19795;48640;Midland
DB-13660;19711;Newark
NB-18655;94109;San Francisco
XP-21865;48185;Westland
MH-17455;10011;New York City
BG-11740;90008;Los Angeles
DB-13660;43130;Lancaster
EM-14140;19711;Newark
RB-19465;10024;New York City
PO-18850;94109;San Francisco
AG-10900;75217;Dallas
BF-11275;33178;Miami
HG-14845;19120;Philadelphia
BS-11590;10011;New York City
JD-16015;19120;Philadelphia
CS-12250;98103;Seattle
FC-14245;90032;Los Angeles
SE-20110;97477;Springfield
CK-12205;98059;Renton
DS-13030;10009;New York City
SA-20830;95123;San Jose
TP-21565;75051;Grand Prairie
CC-12430;10009;New York City
LA-16780;38109;Memphis
AW-10930;19143;Philadelphia
BP-11230;90004;Los Angeles
DB-13360;6708;Waterbury
PC-19000;85224;Chandler
TB-21595;45503;Springfield
TB-21250;78745;Austin
MV-18190;48234;Detroit
DK-12835;22153;Springfield
PK-19075;10011;New York City
AH-10120;75217;Dallas
GM-14455;3301;Concord
BD-11725;70506;Lafayette
RM-19375;27604;Raleigh
BW-11110;99207;Spokane
GT-14710;77041;Houston
AH-10120;40214;Louisville
DR-12940;33021;Hollywood
DL-13495;85224;Chandler
BD-11620;19120;Philadelphia
HW-14935;74133;Tulsa
JO-15145;84020;Draper
RD-19660;94601;Oakland
DO-13645;1841;Lawrence
CC-12370;19120;Philadelphia
SH-20395;28540;Jacksonville
FC-14335;60610;Chicago
JG-15160;83201;Pocatello
LC-16885;75023;Plano
CC-12220;10024;New York City
BW-11110;10024;New York City
JJ-15445;60623;Chicago
TT-21460;77095;Houston
EH-13990;6450;Meriden
PR-18880;60025;Glenview
BT-11680;77036;Houston
EC-14050;94110;San Francisco
SP-20650;10009;New York City
AJ-10780;21215;Baltimore
AS-10630;40214;Louisville
AA-10375;37087;Lebanon
EH-13945;90008;Los Angeles
DB-13270;2908;Providence
CC-12100;48234;Detroit
VT-21700;77070;Houston
DB-13060;38401;Columbia
BS-11590;19140;Philadelphia
NR-18550;33024;Pembroke Pines
KN-16390;10011;New York City
JW-16075;28540;Jacksonville
JM-15535;10011;New York City
MF-18250;19120;Philadelphia
FA-14230;32839;Orlando
KH-16510;77095;Houston
SS-20515;40214;Louisville
LC-17050;44256;Medina
VW-21775;10011;New York City
LD-16855;60653;Chicago
SP-20545;19143;Philadelphia
DK-13150;10009;New York City
FC-14245;94109;San Francisco
RD-19480;94122;San Francisco
AR-10540;49201;Jackson
CC-12100;19120;Philadelphia
CA-11965;2886;Warwick
BT-11530;10024;New York City
MG-17875;79907;El Paso
TP-21130;55901;Rochester
GT-14710;14215;Buffalo
FH-14365;37918;Knoxville
HK-14890;19711;Newark
CC-12220;98103;Seattle
DP-13000;44105;Cleveland
VF-21715;60126;Elmhurst
GH-14410;55044;Lakeville
JH-16180;10035;New York City
RB-19465;90036;Los Angeles
LS-16975;60653;Chicago
EB-13750;14215;Buffalo
DK-12835;95661;Roseville
SC-20260;76017;Arlington
CT-11995;1841;Lawrence
CB-12025;76706;Waco
KM-16720;77095;Houston
RD-19720;98105;Seattle
BP-11050;7060;Plainfield
EJ-13720;90008;Los Angeles
RO-19780;22204;Arlington
MS-17530;98105;Seattle
DW-13585;98026;Edmonds
AM-10705;24153;Salem
BG-11740;33445;Delray Beach
KB-16585;94110;San Francisco
GT-14710;10024;New York City
SV-20815;46203;Indianapolis
GG-14650;43229;Columbus
SV-20785;32216;Jacksonville
ON-18715;20735;Clinton
RA-19945;80022;Commerce City
SV-20785;92704;Santa Ana
KB-16585;20735;Clinton
AG-10495;90049;Los Angeles
JK-16090;40214;Louisville
MV-18190;90045;Los Angeles
CP-12085;65807;Springfield
VP-21760;94109;San Francisco
PM-18940;77590;Texas City
TB-21400;10024;New York City
EH-13990;98006;Bellevue
GW-14605;10024;New York City
NP-18685;27893;Wilson
JE-15715;98115;Seattle
BE-11455;65807;Springfield
SS-20590;94109;San Francisco
MB-18085;28205;Charlotte
RP-19390;10011;New York City
AJ-10780;44052;Lorain
PO-18865;46203;Indianapolis
WB-21850;97756;Redmond
MP-18175;97477;Springfield
BF-11020;76017;Arlington
KM-16375;85234;Gilbert
DB-13405;1841;Lawrence
OT-18730;23464;Virginia Beach
JS-15880;75061;Irving
CA-12775;8360;Vineland
MH-18115;31907;Columbus
RB-19645;90032;Los Angeles
SB-20290;92024;San Diego
TW-21025;22901;Charlottesville
DL-13330;46226;Lawrence
SD-20485;85023;Phoenix
TB-21055;6450;Meriden
DP-13390;53132;Franklin
DE-13255;90008;Los Angeles
MC-18100;61701;Bloomington
HG-15025;90032;Los Angeles
CM-11815;94109;San Francisco
RP-19855;77095;Houston
LS-17200;53209;Milwaukee
DR-12940;70601;Lake Charles
CC-12475;21215;Baltimore
SS-20515;53132;Franklin
JF-15190;10024;New York City
SW-20455;92024;San Diego
SG-20470;27893;Wilson
CS-12355;90805;Long Beach
SC-20695;33311;Fort Lauderdale
BF-11170;21215;Baltimore
GZ-14470;87124;Rio Rancho
SP-20650;95207;Stockton
PJ-19015;43229;Columbus
DB-13060;60076;Skokie
CK-12325;71901;Hot Springs
SF-20065;27534;Goldsboro
DP-13105;90032;Los Angeles
VM-21835;3060;Nashua
SF-20200;98103;Seattle
MF-17665;33180;Miami
BV-11245;37167;Smyrna
KE-16420;80013;Aurora
EM-14200;33142;Miami
BT-11680;94122;San Francisco
MM-18055;60623;Chicago
PO-18850;90008;Los Angeles
SP-20860;3820;Dover
CS-12355;43017;Dublin
KB-16600;10009;New York City
AA-10375;10035;New York City
BP-11155;7501;Paterson
TC-21145;8701;Lakewood
BG-11035;27405;Greensboro
DB-12970;10035;New York City
RL-19615;60623;Chicago
SJ-20215;60653;Chicago
CS-12175;8701;Lakewood
NC-18535;85023;Phoenix
CW-11905;90004;Los Angeles
CM-12115;10024;New York City
PT-19090;78207;San Antonio
CL-12700;10009;New York City
HF-14995;21215;Baltimore
JC-15775;19143;Philadelphia
JH-15910;30318;Atlanta
CC-12610;27707;Durham
IM-15055;95661;Roseville
BF-11170;95823;Sacramento
CS-12355;6824;Fairfield
MC-17605;60610;Chicago
MC-18100;77041;Houston
LW-16825;85023;Phoenix
KH-16510;91767;Pomona
RB-19645;30318;Atlanta
GD-14590;98208;Everett
EB-13705;77095;Houston
PS-18760;19140;Philadelphia
GH-14425;98105;Seattle
LO-17170;61604;Peoria
CS-12505;90036;Los Angeles
YS-21880;36116;Montgomery
TC-20980;47905;Lafayette
PW-19030;10009;New York City
CS-11860;10024;New York City
DP-13165;60610;Chicago
BM-11575;90640;Montebello
DL-13495;91360;Thousand Oaks
BF-10975;8360;Vineland
FC-14335;90503;Torrance
MP-18175;45373;Troy
AJ-10795;22153;Springfield
BC-11125;92020;El Cajon
RS-19420;90036;Los Angeles
NP-18670;85023;Phoenix
BT-11440;60423;Frankfort
BP-11230;90045;Los Angeles
JO-15145;53132;Franklin
MF-18250;72209;Little Rock
MY-17380;78207;San Antonio
SC-20230;90004;Los Angeles
RF-19345;60610;Chicago
SG-20080;98105;Seattle
TB-21520;77705;Beaumont
MM-17920;23320;Chesapeake
CG-12520;75217;Dallas
TW-21025;98105;Seattle
BD-11320;55407;Minneapolis
HA-14905;45503;Springfield
LL-16840;90032;Los Angeles
SS-20140;31907;Columbus
CK-12205;44107;Lakewood
VS-21820;60540;Naperville
TN-21040;10009;New York City
HR-14830;92646;Huntington Beach
JS-15595;60653;Chicago
BN-11470;94513;Brentwood
AR-10405;48183;Trenton
SW-20455;98103;Seattle
JE-16165;29406;North Charleston
LH-16900;43229;Columbus
VG-21790;98103;Seattle
EM-13960;94109;San Francisco
EM-13825;90049;Los Angeles
JH-15910;33407;West Palm Beach
NP-18700;60623;Chicago
SH-20635;95823;Sacramento
BM-11785;98115;Seattle
HG-14965;19143;Philadelphia
BM-11140;93101;Santa Barbara
PS-19045;10011;New York City
MS-17710;36830;Auburn
JL-15235;10035;New York City
KM-16660;90032;Los Angeles
RD-19900;94109;San Francisco
ST-20530;19140;Philadelphia
BP-11095;79907;El Paso
TA-21385;60653;Chicago
PS-18760;79907;El Paso
NP-18700;98105;Seattle
SC-20260;10009;New York City
RD-19930;90032;Los Angeles
TH-21115;19711;Newark
GM-14680;10011;New York City
JO-15550;95661;Roseville
ZC-21910;60505;Aurora
AP-10720;10011;New York City
GK-14620;75217;Dallas
HM-14980;90008;Los Angeles
LS-16945;90004;Los Angeles
AR-10570;31907;Columbus
RH-19510;94110;San Francisco
TB-21190;92503;Riverside
JD-15895;29203;Columbia
MP-17965;10011;New York City
JB-16000;98632;Longview
CC-12145;77095;Houston
CY-12745;85234;Gilbert
EP-13915;72401;Jonesboro
DL-13315;30318;Atlanta
SO-20335;90036;Los Angeles
BP-11095;10024;New York City
JA-15970;48227;Detroit
BB-11545;33311;Fort Lauderdale
DK-13375;79605;Abilene
RH-19600;23666;Hampton
AG-10300;89115;Las Vegas
JB-15400;61107;Rockford
BC-11125;92677;Laguna Niguel
KC-16675;40214;Louisville
DR-12940;61761;Normal
DW-13195;90045;Los Angeles
ME-18010;77642;Port Arthur
JF-15490;10009;New York City
SP-20860;60623;Chicago
KN-16390;45503;Springfield
DB-12910;93905;Salinas
FM-14215;40475;Richmond
SM-20005;10035;New York City
AP-10915;80219;Denver
SP-20545;10024;New York City
RD-19585;10011;New York City
MC-17575;68025;Fremont
EB-13750;10011;New York City
JE-15610;92105;San Diego
CS-11860;33801;Lakeland
PB-19105;30080;Smyrna
AT-10735;10009;New York City
SV-20365;19134;Philadelphia
PJ-18835;75217;Dallas
NM-18445;94521;Concord
TR-21325;37211;Nashville
BF-11005;80013;Aurora
WB-21850;92804;Anaheim
KH-16630;84062;Pleasant Grove
KL-16645;97477;Springfield
MG-17890;97301;Salem
JF-15355;14609;Rochester
RS-19765;90008;Los Angeles
NL-18310;90049;Los Angeles
AS-10285;75081;Dallas
SU-20665;60653;Chicago
CK-12205;78501;Mcallen
JM-15580;98105;Seattle
JE-15715;28205;Charlotte
AR-10825;94521;Concord
AH-10075;19013;Chester
GA-14515;90004;Los Angeles
JF-15415;89431;Sparks
KH-16690;90032;Los Angeles
CC-12685;42420;Henderson
JF-15565;62521;Decatur
RP-19390;10009;New York City
CD-11980;10011;New York City
DF-13135;10009;New York City
SM-20005;85254;Scottsdale
SG-20890;79109;Amarillo
LH-16750;19140;Philadelphia
EJ-14155;92704;Santa Ana
KH-16330;43055;Newark
KM-16720;10035;New York City
LW-16990;89015;Henderson
IG-15085;98103;Seattle
JP-15460;10009;New York City
GG-14650;98103;Seattle
MM-18280;37167;Smyrna
SO-20335;98105;Seattle
MF-18250;10035;New York City
JG-15160;30318;Atlanta
JM-16195;19711;Newark
PK-19075;37211;Nashville
TT-21460;47374;Richmond
SS-20875;33180;Miami
TG-21640;63301;Saint Charles
HP-14815;23464;Virginia Beach
MH-17290;19140;Philadelphia
CB-12415;11561;Long Beach
VD-21670;77070;Houston
SR-20425;35401;Tuscaloosa
AG-10330;85204;Mesa
BP-11095;28540;Jacksonville
JW-16075;60610;Chicago
LH-16900;31907;Columbus
KT-16480;7050;Orange
CC-12220;90032;Los Angeles
BF-11170;60623;Chicago
MS-17770;23223;Richmond
AH-10030;12180;Troy
CK-12595;2908;Providence
NP-18325;94122;San Francisco
SG-20605;94109;San Francisco
HK-14890;77070;Houston
MY-18295;19140;Philadelphia
RC-19960;21215;Baltimore
JO-15145;30605;Athens
MW-18220;43130;Lancaster
NZ-18565;90032;Los Angeles
JM-15250;21215;Baltimore
ED-13885;77095;Houston
DW-13480;92024;San Diego
JK-15205;33012;Hialeah
JS-15880;30318;Atlanta
PO-19180;98103;Seattle
PO-19180;10035;New York City
HF-14995;33311;Fort Lauderdale
VB-21745;14609;Rochester
MG-17890;60174;Saint Charles
BO-11425;10024;New York City
CM-12115;94109;San Francisco
LC-16930;85023;Phoenix
EH-13765;98115;Seattle
MC-17275;93010;Camarillo
HW-14935;48205;Detroit
LC-16870;94109;San Francisco
BP-11290;19140;Philadelphia
TG-21310;10035;New York City
MC-18100;60623;Chicago
RB-19360;94122;San Francisco
ES-14080;19134;Philadelphia
RD-19720;94122;San Francisco
SC-20380;6824;Fairfield
GB-14575;10011;New York City
FP-14320;90049;Los Angeles
EA-14035;19143;Philadelphia
SC-20305;95123;San Jose
JF-15355;91104;Pasadena
TP-21415;19134;Philadelphia
RL-19615;90049;Los Angeles
SB-20170;90032;Los Angeles
JS-15595;43229;Columbus
BP-11155;90008;Los Angeles
EM-13825;33021;Hollywood
SC-20695;48066;Roseville
EM-14140;54880;Superior
GZ-14545;91360;Thousand Oaks
ML-17395;19134;Philadelphia
PG-18895;22153;Springfield
DK-12835;77095;Houston
SJ-20215;38401;Columbia
AG-10675;28027;Concord
EB-13975;27405;Greensboro
AW-10930;59601;Helena
JK-16120;33311;Fort Lauderdale
TC-21535;94110;San Francisco
TH-21235;85364;Yuma
PW-19240;21044;Columbia
GH-14410;85364;Yuma
JK-15730;60653;Chicago
LC-17140;44105;Cleveland
BS-11365;73120;Oklahoma City
AG-10525;77095;Houston
SC-20725;94122;San Francisco
LR-16915;37211;Nashville
CB-12415;90036;Los Angeles
RD-19900;98006;Bellevue
NC-18340;77036;Houston
NB-18655;19143;Philadelphia
JK-15730;60016;Des Plaines
DO-13645;33437;Boynton Beach
MG-18145;75023;Plano
LH-17155;95123;San Jose
MM-18280;10024;New York City
BD-11320;48227;Detroit
SC-20575;33178;Miami
TN-21040;60068;Park Ridge
ZC-21910;10024;New York City
NB-18655;10011;New York City
KH-16330;97123;Hillsboro
MN-17935;10009;New York City
MY-18295;60623;Chicago
CS-11950;10024;New York City
MC-17845;99301;Pasco
SC-20050;91505;Burbank
SP-20650;60623;Chicago
PR-18880;33614;Tampa
BM-11575;90045;Los Angeles
SM-20950;10035;New York City
KC-16255;10009;New York City
SG-20470;30318;Atlanta
TB-21520;10009;New York City
DV-13045;32216;Jacksonville
SC-20020;77095;Houston
JB-15400;53209;Milwaukee
GH-14425;95351;Modesto
MG-17650;44107;Lakewood
RD-19660;19134;Philadelphia
SN-20560;94109;San Francisco
AH-10690;48205;Detroit
MZ-17335;85023;Phoenix
AR-10345;19143;Philadelphia
JF-15295;90036;Los Angeles
DS-13180;19140;Philadelphia
BP-11095;33180;Miami
TG-21310;27604;Raleigh
BT-11395;67846;Garden City
JF-15190;90805;Long Beach
MK-17905;92037;San Diego
GG-14650;61701;Bloomington
MC-18130;98115;Seattle
ML-18265;28314;Fayetteville
AG-10270;68104;Omaha
TT-21070;37421;Chattanooga
LT-16765;45014;Fairfield
DD-13570;90049;Los Angeles
DB-12970;10024;New York City
DM-12955;45014;Fairfield
ME-17725;60610;Chicago
TR-21325;98103;Seattle
SH-20395;10011;New York City
CB-12535;93010;Camarillo
ML-17410;60653;Chicago
JG-15310;90032;Los Angeles
JS-15880;43615;Toledo
AG-10270;10011;New York City
MG-17890;97224;Tigard
SC-20770;19134;Philadelphia
BS-11755;19143;Philadelphia
LC-17140;77070;Houston
MH-17440;39212;Jackson
RD-19720;85023;Phoenix
BP-11095;93030;Oxnard
BF-11020;98105;Seattle
CP-12085;98042;Covington
JL-15235;90049;Los Angeles
JG-15805;92105;San Diego
VP-21760;78521;Brownsville
RD-19810;60610;Chicago
MH-18025;37918;Knoxville
SJ-20125;77036;Houston
FM-14380;60440;Bolingbrook
KH-16360;60623;Chicago
LL-16840;22980;Waynesboro
AR-10540;90004;Los Angeles
NP-18670;98105;Seattle
LP-17095;93277;Visalia
AH-10690;90008;Los Angeles
TB-21190;90045;Los Angeles
AA-10315;10011;New York City
AC-10615;19143;Philadelphia
EM-14140;84043;Lehi
QJ-19255;60653;Chicago
ME-17320;42420;Henderson
LB-16795;92646;Huntington Beach
JP-16135;10011;New York City
EB-13705;19140;Philadelphia
CS-12400;58103;Fargo
PM-19135;3820;Dover
AA-10645;92105;San Diego
FA-14230;90032;Los Angeles
CM-12190;13501;Utica
CC-12475;77070;Houston
TC-21295;92683;Westminster
TB-21400;90036;Los Angeles
JK-15325;8401;Atlantic City
BW-11200;60076;Skokie
SH-20395;94122;San Francisco
JL-15835;43229;Columbus
JL-15835;40475;Richmond
MD-17350;43130;Lancaster
CL-12565;97030;Gresham
RA-19885;94109;San Francisco
LC-16885;80501;Longmont
SW-20245;27834;Greenville
HG-14965;90004;Los Angeles
MV-17485;77041;Houston
GT-14710;94109;San Francisco
BS-11380;80219;Denver
CM-12715;77340;Huntsville
EM-13825;77036;Houston
KH-16330;10024;New York City
AF-10885;19134;Philadelphia
JR-16210;47201;Columbus
DL-12925;11561;Long Beach
BD-11605;17602;Lancaster
RB-19570;60610;Chicago
RB-19795;80219;Denver
TB-21250;98103;Seattle
KN-16390;77070;Houston
RL-19615;90045;Los Angeles
FH-14275;23602;Newport News
YS-21880;90036;Los Angeles
SW-20755;98115;Seattle
PN-18775;68104;Omaha
AT-10735;7960;Morristown
EJ-13720;19143;Philadelphia
DM-13345;10024;New York City
KH-16690;22153;Springfield
MB-18085;95661;Roseville
DK-12895;61107;Rockford
DB-13210;19134;Philadelphia
CV-12295;48234;Detroit
GK-14620;90004;Los Angeles
JA-15970;97477;Springfield
TH-21115;2908;Providence
BS-11665;60623;Chicago
NS-18505;75220;Dallas
SA-20830;92553;Moreno Valley
BH-11710;67846;Garden City
SC-20380;10035;New York City
RF-19345;32839;Orlando
CM-12235;13601;Watertown
JM-15655;90032;Los Angeles
RB-19435;90004;Los Angeles
SS-20515;19711;Newark
NM-18445;48234;Detroit
EM-14095;85023;Phoenix
MP-17470;78521;Brownsville
KH-16360;40214;Louisville
DB-13555;19711;Newark
LB-16795;81001;Pueblo
CA-11965;90036;Los Angeles
DL-12925;27834;Greenville
FC-14335;94110;San Francisco
DB-13120;43302;Marion
CK-12205;75081;Dallas
FW-14395;35810;Huntsville
JM-15865;89115;Las Vegas
PS-18970;90049;Los Angeles
TC-21475;44107;Lakewood
CV-12805;68025;Fremont
VS-21820;77340;Huntsville
SC-20575;90036;Los Angeles
SG-20605;28806;Asheville
NB-18580;71111;Bossier City
DR-12940;2908;Providence
MA-17560;2149;Everett
TS-21655;91730;Rancho Cucamonga
JG-15115;28205;Charlotte
KM-16375;2908;Providence
SD-20485;48640;Midland
TT-21070;14609;Rochester
BB-11545;49201;Jackson
RS-19420;23434;Suffolk
AI-10855;94513;Brentwood
AH-10120;77036;Houston
BF-11170;1841;Lawrence
AA-10480;48234;Detroit
SV-20815;84057;Orem
EH-14185;19120;Philadelphia
JL-15850;85204;Mesa
JM-15250;28314;Fayetteville
JB-15925;90032;Los Angeles
PB-19105;19140;Philadelphia
SP-20620;80906;Colorado Springs
MC-17605;90032;Los Angeles
BG-11695;10009;New York City
JO-15550;94109;San Francisco
AR-10345;78745;Austin
TS-21505;44105;Cleveland
GA-14515;79907;El Paso
TN-21040;32303;Tallahassee
TW-21025;98103;Seattle
PA-19060;75220;Dallas
JD-15790;77070;Houston
MN-17935;45503;Springfield
GM-14500;98103;Seattle
DG-13300;98105;Seattle
AG-10330;28205;Charlotte
JF-15355;21215;Baltimore
SC-20680;94110;San Francisco
CM-11935;85705;Tucson
KT-16480;90036;Los Angeles
CP-12340;6708;Waterbury
EK-13795;60610;Chicago
CW-11905;11561;Long Beach
KH-16510;22204;Arlington
AB-10600;28540;Jacksonville
AH-10075;43229;Columbus
CK-12595;28205;Charlotte
SP-20620;14215;Buffalo
JP-15460;77041;Houston
BG-11035;38109;Memphis
CC-12550;75023;Plano
SL-20155;97301;Salem
FO-14305;31907;Columbus
BB-11545;21044;Columbia
DO-13435;97206;Portland
LB-16735;32303;Tallahassee
TS-21205;92503;Riverside
CS-12505;43130;Lancaster
SP-20920;94109;San Francisco
CD-12790;92553;Moreno Valley
RF-19840;23320;Chesapeake
FO-14305;60623;Chicago
ER-13855;28205;Charlotte
PB-19150;10009;New York City
LW-17215;60653;Chicago
FG-14260;19120;Philadelphia
BP-11050;60623;Chicago
SP-20860;75217;Dallas
JD-15895;89115;Las Vegas
FM-14380;79109;Amarillo
MP-17965;6457;Middletown
HR-14830;10035;New York City
BW-11065;19120;Philadelphia
MS-17710;93727;Fresno
SJ-20125;37064;Franklin
VS-21820;27604;Raleigh
DK-13090;20735;Clinton
MG-17680;90049;Los Angeles
DP-13390;89031;North Las Vegas
CJ-12010;94109;San Francisco
CW-11905;2920;Cranston
GW-14605;38301;Jackson
PP-18955;19711;Newark
PW-19030;90036;Los Angeles
PW-19030;13440;Rome
CY-12745;60610;Chicago
BW-11110;92105;San Diego
MB-18085;77036;Houston
CR-12820;33407;West Palm Beach
EB-14110;90045;Los Angeles
SH-19975;98103;Seattle
CV-12295;50315;Des Moines
AT-10735;10024;New York City
AG-10390;22204;Arlington
GM-14500;78577;Pharr
JK-15205;22204;Arlington
DW-13540;77070;Houston
AS-10090;75061;Irving
TS-21205;60653;Chicago
SM-20320;90049;Los Angeles
BH-11710;39401;Hattiesburg
LW-16825;10024;New York City
